player_name,bakery_RB_ensemble,pos,birth_date,team,conf,draft_year,Draft Capital,breakout_year,Breakout Age,ADJ%,BTT%,Break%,CC%,CTPRR,Comp%,DAA,DOM+,DOM+.1,Drop Rate,EPA/P,MTF/A,PDOM+,PDOM+.1,RDOM+,RDOM+.1,TWP%,UCTPRR,Y/RR,YAC/R,YCO/A,YPA,YPC,YPR,aDOT,aYPTPA,ELU,Speed,BMI,SpeedxBMI,bakery_RB_rb_model_seed12_subs20_seed12,bakery_RB_rb_model_seed12_subs30_seed12,bakery_RB_rb_model_seed12_subs40_seed12,bakery_RB_rb_model_seed34_subs20_seed34,bakery_RB_rb_model_seed34_subs30_seed34,bakery_RB_rb_model_seed34_subs40_seed34,bakery_RB_rb_model_seed56_subs20_seed56,bakery_RB_rb_model_seed56_subs30_seed56,bakery_RB_rb_model_seed56_subs40_seed56
Baron Batch,4.498680603080851,RB,1987-12-21,Texas Tech,Big 12,2011,7,2008.0,20.698,,,,,,,,0.059,0.056,,,,0.0,0.0,0.533,0.506,,,,,,,,,,,,,,,4.19475020074011,4.19475020074011,4.19475020074011,5.062616310869685,5.062616310869685,4.554377187885496,4.408088338627487,4.408088338627487,4.408088338627487
Tashard Choice,4.497996138970873,RB,1984-11-20,Georgia Tech,ACC,2008,4,2005.0,20.78,,,,,,,,0.021,0.02,,,,0.027,0.025,0.561,0.533,,,,,,,,,,,,4.48,30.846,138.19008000000002,4.219880887830235,4.219880887830235,4.219880887830235,5.062616310869685,5.062616310869685,4.537537046549752,4.3865176396526735,4.3865176396526735,4.3865176396526735
Kevin Jones,4.496940024960988,RB,1982-08-21,Duke,ACC,2004,1,,,,,,,,,,0.038,0.036,,,,0.0,0.0,0.034,0.032,,,,,,,,,,,,4.38,30.783,134.82954,4.155598329656542,4.155598329656542,4.155598329656542,5.038590429687941,5.038590429687941,4.696549041999,4.410645111434797,4.410645111434797,4.410645111434797
Theo Riddick,4.496940024960988,RB,1991-05-04,Notre Dame,Ind,2013,6,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.68,28.837,134.95716,4.155598329656542,4.155598329656542,4.155598329656542,5.038590429687941,5.038590429687941,4.696549041999,4.410645111434797,4.410645111434797,4.410645111434797
Brian Leonard,4.496940024960988,RB,1984-02-03,Rutgers,Big East,2007,2,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.52,29.814,134.75928,4.155598329656542,4.155598329656542,4.155598329656542,5.038590429687941,5.038590429687941,4.696549041999,4.410645111434797,4.410645111434797,4.410645111434797
Dameon Pierce,4.4918849450355145,RB,2000-02-19,Florida,SEC,2022,4,2020.0,20.534,,,,,,,,0.09,0.09,,,,0.0,0.0,0.365,0.365,,,,,,,,,,,,4.59,31.276,143.55684,4.076727114575597,4.076727114575597,4.076727114575597,5.156884680816707,5.156884680816707,4.447089064221207,4.478641578579407,4.478641578579407,4.478641578579407
Cedric Cobbs,4.489156936308952,RB,1981-01-09,Arkansas,SEC,2004,4,2001.0,20.643,,,,,,,,0.007,0.007,,,,0.0,0.0,0.357,0.357,,,,,,,,,,,,4.75,30.241,143.64475,4.076727114575597,4.076727114575597,4.076727114575597,5.1947204270382965,5.1947204270382965,4.447089064221207,4.445233721585322,4.445233721585322,4.445233721585322
Cedric Houston,4.484419781986833,RB,1982-06-28,Tennessee,SEC,2005,6,2002.0,20.178,,,,,,,,0.016,0.016,,,,0.0,0.0,0.313,0.313,,,,,,,,,,,,4.61,31.378,144.65258,4.0877937396907535,4.0877937396907535,4.0877937396907535,5.17968762285025,5.17968762285025,4.574455149544809,4.38752214118798,4.38752214118798,4.38752214118798
Jase McClellan,4.484419781986833,RB,2002-06-25,Alabama,SEC,2024,6,2022.0,20.186,,,,,,,,0.022,0.022,,,,0.0,0.0,0.309,0.309,,,,,,,,,,,42.9,4.568,31.707,144.83757599999998,4.0877937396907535,4.0877937396907535,4.0877937396907535,5.17968762285025,5.17968762285025,4.574455149544809,4.38752214118798,4.38752214118798,4.38752214118798
Noah Herron,4.479979384856315,RB,1982-04-03,Northwestern,Big Ten,2005,7,2002.0,20.413,,,,,,,,0.106,0.106,,,,0.0,0.0,0.227,0.227,,,,,,,,,,,,4.6,31.238,143.6948,4.0410104340379975,4.0410104340379975,4.0410104340379975,5.156884680816707,5.156884680816707,4.447089064221207,4.478641578579407,4.478641578579407,4.478641578579407
Justin Forsett,4.477897360441127,RB,1985-10-14,California,Pac-10,2008,7,2005.0,19.882,,,,,,,,0.032,0.019,,,,0.0,0.0,0.685,0.411,,,,,,,,,,,,4.62,29.494,136.26228,4.0178011091266095,4.0178011091266095,4.0178011091266095,5.152879469451951,5.152879469451951,4.6711848034542065,4.423576391410737,4.423576391410737,4.423576391410737
Brittain Brown,4.477897360441127,RB,1997-10-10,UCLA,Pac-12,2022,7,2017.0,19.893,,,,,,,,0.039,0.037,,,,0.0,0.0,0.275,0.262,,,,,,,,,,,45.55,,,,4.0178011091266095,4.0178011091266095,4.0178011091266095,5.152879469451951,5.152879469451951,4.6711848034542065,4.423576391410737,4.423576391410737,4.423576391410737
Aaron Brown,4.477897360441127,RB,1985-10-10,Texas Christian,MWC,2009,6,2005.0,19.893,,,,,,,,0.091,0.069,,,,0.0,0.0,0.24,0.183,,,,,,,,,,,,,,,4.0178011091266095,4.0178011091266095,4.0178011091266095,5.152879469451951,5.152879469451951,4.6711848034542065,4.423576391410737,4.423576391410737,4.423576391410737
De'Von Achane,4.477897360441127,RB,2001-10-13,Texas A&M,SEC,2023,3,2021.0,19.885,,,,,,,,0.121,0.121,,,,0.0,0.0,0.658,0.658,,,,,,,,,,,161.3,,,,4.0178011091266095,4.0178011091266095,4.0178011091266095,5.152879469451951,5.152879469451951,4.6711848034542065,4.423576391410737,4.423576391410737,4.423576391410737
Allen Bradford,4.469884560740759,RB,1988-08-31,USC,Pac-10,2011,6,2009.0,21.002,,,,,,,,0.015,0.009,,,,0.0,0.0,0.304,0.182,,,,,,,,,,,,4.53,33.748,152.87843999999998,4.187656419757837,4.187656419757837,4.187656419757837,4.971559106133942,4.971559106133942,4.567060335666204,4.385271079819743,4.385271079819743,4.385271079819743
Carlos Hyde,4.462773190924727,RB,1990-09-20,Ohio State,Big Ten,2014,2,2011.0,20.947,,,,,,,,0.053,0.053,,,,0.0,0.0,0.363,0.363,,,,,,,,,,,,4.62,31.19,144.0978,4.125142676766132,4.125142676766132,4.125142676766132,4.9695650667639475,4.9695650667639475,4.430415189423009,4.473328455024412,4.473328455024412,4.473328455024412
Daniel Lasco,4.460602079673452,RB,1992-10-09,California,Pac-12,2016,7,2013.0,20.895,,,,,,,,0.036,0.034,,,,0.0,0.0,0.381,0.362,,,,,,,,,,,47.15,4.46,28.342,126.40532,4.473219533408482,4.473219533408482,4.473219533408482,4.607876209754636,4.607876209754636,4.243597308056776,4.422136796423189,4.422136796423189,4.422136796423189
Brashard Smith,4.459574189878676,RB,2003-04-11,SMU,ACC,2025,7,2024.0,21.394,,,,,,,,0.116,0.11,,,,0.0,0.0,0.525,0.499,,,,,,,,,,,,4.39,27.833,122.18686999999998,4.282963557584395,4.282963557584395,4.282963557584395,4.616299617476414,4.616299617476414,4.356873266992449,4.565934844736539,4.565934844736539,4.565934844736539
Montee Ball,4.459005228669306,RB,1990-12-05,Wisconsin,Big Ten,2013,2,2010.0,19.74,,,,,,,,0.076,0.076,,,,0.012,0.012,0.601,0.601,,,,,,,,,,,,4.66,30.702,143.07132,3.817226500512468,3.817226500512468,3.817226500512468,5.321471051047208,5.321471051047208,4.854431096293391,4.39399811936618,4.39399811936618,4.39399811936618
Adimchinobe Echemandu,4.458213919050218,RB,1980-11-21,California,Pac-10,2004,7,2000.0,19.778,,,,,,,,0.025,0.015,,,,0.0,0.0,0.486,0.291,,,,,,,,,,,,,,,4.0178011091266095,4.0178011091266095,4.0178011091266095,5.152879469451951,5.152879469451951,4.711694284868101,4.351022906766711,4.351022906766711,4.351022906766711
Rex Burkhead,4.456315362975723,RB,1990-07-02,Nebraska,Big Ten,2013,6,2010.0,20.167,,,,,,,,0.088,0.088,,,,0.001,0.001,0.327,0.327,,,,,,,,,,,,4.73,30.702,145.22046000000003,4.084248055025657,4.084248055025657,4.084248055025657,5.17968762285025,5.17968762285025,4.594135534348941,4.300194440551701,4.300194440551701,4.300194440551701
Mike James,4.455266867423642,RB,1991-04-13,Miami (FL),ACC,2013,6,2011.0,20.386,,,,,,,,0.114,0.108,,,,0.0,0.0,0.337,0.32,,,,,,,,,,,,4.53,31.994,144.93282000000002,4.059514507409782,4.059514507409782,4.059514507409782,5.086785284317278,5.086785284317278,4.458553538239923,4.428911392569653,4.428911392569653,4.428911392569653
Paul Perkins,4.450850967760276,RB,1994-11-16,UCLA,Pac-12,2016,5,2014.0,19.792,,,,,,,,0.054,0.051,,,,0.0,0.0,0.561,0.533,,,,,,,,,,,115.6,4.54,29.842,135.48268,4.0178011091266095,4.0178011091266095,4.0178011091266095,5.152879469451951,5.152879469451951,4.711694284868101,4.3289340528968845,4.3289340528968845,4.3289340528968845
Terrance Ganaway,4.450064077597087,RB,1988-10-07,Baylor,Big 12,2012,6,2009.0,20.901,,,,,,,,0.018,0.017,,,,0.0,0.0,0.536,0.509,,,,,,,,,,,,4.61,33.33,153.6513,4.170234701569336,4.170234701569336,4.170234701569336,4.971559106133942,4.971559106133942,4.567060335666204,4.3432313485772305,4.3432313485772305,4.3432313485772305
Chris Carson,4.4482324164092875,RB,1994-09-16,Oklahoma State,Big 12,2017,7,2015.0,20.958,,,,,,,,0.032,0.031,,,,0.003,0.003,0.266,0.253,,,,,,,,,,,145.8,4.58,29.563,135.39854,4.216748444799036,4.216748444799036,4.216748444799036,4.815874886313634,4.815874886313634,4.513500278693281,4.412865453988642,4.412865453988642,4.412865453988642
Terrance West,4.443550173078151,RB,1991-01-28,Memphis,CUSA,2014,3,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.56,33.223,151.49687999999998,3.873443164620529,3.873443164620529,3.873443164620529,5.227167049468753,5.227167049468753,4.734538082713029,4.394249960730412,4.394249960730412,4.394249960730412
Ryquell Armstead,4.440598644870134,RB,1996-10-30,Temple,American,2019,5,2016.0,19.838,,,,,,,,0.008,0.007,,,,0.0,0.0,0.5,0.425,,,,,,,,,,,,4.45,30.68,136.526,4.0178011091266095,4.0178011091266095,4.0178011091266095,5.152879469451951,5.152879469451951,4.63662272112932,4.323200938806053,4.323200938806053,4.323200938806053
Cedric Peerman,4.436093771267195,RB,1986-10-10,Virginia,ACC,2009,6,2007.0,20.893,,,,,,,,0.04,0.038,,,,0.0,0.0,0.584,0.555,,,,,,,,,,,,4.34,31.894,138.41995999999995,4.211414159515217,4.211414159515217,4.211414159515217,4.837460950595336,4.837460950595336,4.501647928744999,4.371343877641142,4.371343877641142,4.371343877641142
Devante Mays,4.4270052858155085,RB,1994-05-26,Utah State,MWC,2017,7,2015.0,21.268,,,,,,,,0.002,0.001,,,,0.0,0.0,0.43,0.327,,,,,,,,,,,41.2,,,,4.153792588903449,4.153792588903449,4.153792588903449,4.790183947164609,4.790183947164609,4.496438987724611,4.434954307858469,4.434954307858469,4.434954307858469
Jacob Hester,4.4270052858155085,RB,1985-05-08,LSU,SEC,2008,3,2006.0,21.317,,,,,,,,0.034,0.034,,,,0.0,0.0,0.355,0.355,,,,,,,,,,,,,,,4.153792588903449,4.153792588903449,4.153792588903449,4.790183947164609,4.790183947164609,4.496438987724611,4.434954307858469,4.434954307858469,4.434954307858469
Joey Iosefa,4.4270052858155085,RB,1991-06-19,Hawaii,MWC,2015,7,2012.0,21.205,,,,,,,,0.014,0.01,,,,0.037,0.028,0.425,0.323,,,,,,,,,,,34.6,,,,4.153792588903449,4.153792588903449,4.153792588903449,4.790183947164609,4.790183947164609,4.496438987724611,4.434954307858469,4.434954307858469,4.434954307858469
Boston Scott,4.4270052858155085,RB,1995-04-27,Louisiana Tech,CUSA,2018,6,2016.0,21.35,,,,,,,,0.06,0.042,,,,0.0,0.0,0.414,0.29,,,,,,,,,,,0.0,,,,4.153792588903449,4.153792588903449,4.153792588903449,4.790183947164609,4.790183947164609,4.496438987724611,4.434954307858469,4.434954307858469,4.434954307858469
Alfred Morris,4.426402128741815,RB,1988-12-12,Florida Atlantic,Sun Belt,2012,6,2009.0,20.72,,,,,,,,0.103,0.078,,,,0.0,0.0,0.918,0.697,,,,,,,,,,,,4.63,31.42,145.4746,4.095231187947382,4.095231187947382,4.095231187947382,5.124621030538868,5.124621030538868,4.465484971146505,4.279066187536649,4.279066187536649,4.279066187536649
Storm Johnson,4.42289984290424,RB,1992-07-17,UCF,American,2014,7,2013.0,21.125,,,,,,,,0.093,0.079,,,,0.0,0.0,0.524,0.445,,,,,,,,,,,,4.6,28.342,130.3732,4.280219058029601,4.280219058029601,4.280219058029601,4.696925066918058,4.696925066918058,4.35189770446782,4.406564524581804,4.406564524581804,4.406564524581804
Antonio Gibson,4.419642334525567,RB,1998-06-23,Memphis,American,2020,3,2019.0,21.191,,,,,,,,0.209,0.178,,,,0.0,0.0,0.133,0.113,,,,,,,,,,,359.2,4.39,30.919,135.73441,4.153792588903449,4.153792588903449,4.153792588903449,4.790183947164609,4.790183947164609,4.496438987724611,4.412865453988642,4.412865453988642,4.412865453988642
Thomas Clayton,4.400892004367653,RB,1984-04-26,Kansas State,Big 12,2007,6,2005.0,21.35,,,,,,,,0.029,0.028,,,,0.0,0.0,0.268,0.254,,,,,,,,,,,,4.63,31.276,144.80787999999998,4.10394724564761,4.10394724564761,4.10394724564761,4.852188666833792,4.852188666833792,4.412029396486734,4.393259857403909,4.393259857403909,4.393259857403909
Snoop Conner,4.389115239365169,RB,1999-12-16,Ole Miss,SEC,2022,5,2020.0,20.712,,,,,,,,0.011,0.011,,,,0.0,0.0,0.311,0.311,,,,,,,,,,,,4.59,31.85,146.1915,3.983370519817443,3.983370519817443,3.983370519817443,5.124621030538868,5.124621030538868,4.465484971146505,4.279066187536649,4.279066187536649,4.279066187536649
Spencer Ware,4.345721343546198,RB,1991-11-23,LSU,SEC,2013,6,2011.0,19.773,,,,,,,,0.041,0.041,,,,0.0,0.0,0.239,0.239,,,,,,,,,,,,4.62,32.711,151.12482,3.624925683479126,3.624925683479126,3.624925683479126,5.282664696166347,5.282664696166347,4.74968332558213,4.307234107854527,4.307234107854527,4.307234107854527
Gartrell Johnson,4.340369843472289,RB,1986-06-21,Arizona,Pac-12,2009,4,,,,,,,,,,0.05,0.047,,,,0.0,0.0,0.004,0.004,,,,,,,,,,,,4.67,31.42,146.7314,3.8295230347651983,3.8295230347651983,3.8295230347651983,5.104822631411451,5.104822631411451,4.607656825260009,4.252485799624034,4.252485799624034,4.252485799624034
Frank Gore,4.340369843472289,RB,1983-05-14,Miami (FL),ACC,2005,3,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.58,32.042,146.75236,3.8295230347651983,3.8295230347651983,3.8295230347651983,5.104822631411451,5.104822631411451,4.607656825260009,4.252485799624034,4.252485799624034,4.252485799624034
Eric Shelton,4.3367016524167985,RB,1983-06-23,Louisville,CUSA,2005,2,2003.0,20.192,,,,,,,,0.003,0.002,,,,0.0,0.0,0.276,0.193,,,,,,,,,,,,4.53,32.452,147.00756,3.833068719430295,3.833068719430295,3.833068719430295,5.111832785809528,5.111832785809528,4.594135534348941,4.237769202497436,4.237769202497436,4.237769202497436
Greg Jones,4.335264245545365,RB,1981-05-09,Navy,Ind,2004,2,2001.0,20.315,,,,,,,,0.007,0.004,,,,0.0,0.0,0.379,0.228,,,,,,,,,,,,4.55,32.848,149.45839999999998,3.873955863845537,3.873955863845537,3.873955863845537,5.002963538545445,5.002963538545445,4.471590574888539,4.3059976554640835,4.3059976554640835,4.3059976554640835
Anthony Davis,4.329952529215912,RB,1980-03-27,Western Kentucky,CUSA,2005,7,2001.0,21.432,,,,,,,,0.005,0.003,,,,0.0,0.0,0.454,0.318,,,,,,,,,,,,4.5,31.321,140.9445,3.9601573817304994,3.9601573817304994,3.9601573817304994,4.726406200112593,4.726406200112593,4.389622610066929,4.415555202486528,4.415555202486528,4.415555202486528
Quinton Ganther,4.327549425793051,RB,1984-07-15,Utah,MWC,2006,7,2005.0,21.131,,,,,,,,0.064,0.048,,,,0.0,0.0,0.456,0.346,,,,,,,,,,,,4.5,32.189,144.8505,3.8839195099238046,3.8839195099238046,3.8839195099238046,4.852188666833792,4.852188666833792,4.412029396486734,4.393259857403909,4.393259857403909,4.393259857403909
Kyle Monangai,4.32370945984336,RB,2002-06-06,Rutgers,Big Ten,2025,7,2022.0,20.238,,,,,,,,0.042,0.042,,,,0.0,0.0,0.513,0.513,,,,,,,,,,,77.1,4.6,32.079,147.5634,3.873955863845537,3.873955863845537,3.873955863845537,5.048101202556692,5.048101202556692,4.528256427384429,4.222352904851937,4.222352904851937,4.222352904851937
David Montgomery,4.32370945984336,RB,1997-06-07,Iowa State,Big 12,2019,3,2017.0,20.235,,,,,,,,0.033,0.032,,,,0.0,0.0,0.709,0.673,,,,,,,,,,,142.9,4.63,31.85,147.4655,3.873955863845537,3.873955863845537,3.873955863845537,5.048101202556692,5.048101202556692,4.528256427384429,4.222352904851937,4.222352904851937,4.222352904851937
Ben Mason,4.300764471640463,RB,1999-05-25,Michigan,Big Ten,2021,5,,,,,,,,,,0.003,0.003,,,,0.0,0.0,0.15,0.15,,,,,,,,,,,19.8,4.73,31.581,149.37813,3.8295230347651983,3.8295230347651983,3.8295230347651983,4.982662458118734,4.982662458118734,4.5417777182954975,4.237069501978535,4.237069501978535,4.237069501978535
Dwayne Wright,4.300764471640463,RB,1983-06-02,Fresno State,WAC,2007,4,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.66,31.796,148.16936,3.8295230347651983,3.8295230347651983,3.8295230347651983,4.982662458118734,4.982662458118734,4.5417777182954975,4.237069501978535,4.237069501978535,4.237069501978535
Jawan Jamison,4.300764471640463,RB,1991-11-23,Rutgers,Big East,2013,7,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.68,31.791,148.78188,3.8295230347651983,3.8295230347651983,3.8295230347651983,4.982662458118734,4.982662458118734,4.5417777182954975,4.237069501978535,4.237069501978535,4.237069501978535
Michael Bush,4.300764471640463,RB,1984-06-16,Louisville,Big East,2007,4,,,,,,,,,,0.06,0.036,,,,0.06,0.036,0.171,0.102,,,,,,,,,,,,4.62,32.056,148.09872,3.8295230347651983,3.8295230347651983,3.8295230347651983,4.982662458118734,4.982662458118734,4.5417777182954975,4.237069501978535,4.237069501978535,4.237069501978535
Javarris Williams,4.300764471640463,RB,1986-04-08,Troy,Sun Belt,2009,7,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.042,0.032,,,,,,,,,,,,4.51,32.928,148.50527999999997,3.8295230347651983,3.8295230347651983,3.8295230347651983,4.982662458118734,4.982662458118734,4.5417777182954975,4.237069501978535,4.237069501978535,4.237069501978535
Delone Carter,4.300764471640463,RB,1987-06-22,Syracuse,Big East,2011,4,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.54,32.78,148.8212,3.8295230347651983,3.8295230347651983,3.8295230347651983,4.982662458118734,4.982662458118734,4.5417777182954975,4.237069501978535,4.237069501978535,4.237069501978535
Brandon Jacobs,4.300764471640463,RB,1982-07-06,Ole Miss,SEC,2005,4,,,,,,,,,,0.025,0.025,,,,0.0,0.0,0.143,0.143,,,,,,,,,,,,4.56,32.497,148.18632,3.8295230347651983,3.8295230347651983,3.8295230347651983,4.982662458118734,4.982662458118734,4.5417777182954975,4.237069501978535,4.237069501978535,4.237069501978535
Eddie Lacy,4.276935826599846,RB,1990-06-02,Alabama,SEC,2013,2,2011.0,21.248,,,,,,,,0.063,0.063,,,,0.0,0.0,0.437,0.437,,,,,,,,,,,,4.55,32.214,146.57369999999997,3.849222225387151,3.849222225387151,3.849222225387151,4.797624755821703,4.797624755821703,4.4317097812908655,4.30593215676763,4.30593215676763,4.30593215676763
Jamie Harper,4.24506481154569,RB,1989-09-11,Clemson,ACC,2011,4,2010.0,20.972,,,,,,,,0.153,0.145,,,,0.0,0.0,0.395,0.375,,,,,,,,,,,,4.53,32.493,147.19329000000002,3.870417656505674,3.870417656505674,3.870417656505674,4.767879249970961,4.767879249970961,4.374299971248672,4.228090621067866,4.228090621067866,4.228090621067866
DeShawn Wynn,4.22087865032964,RB,1983-10-09,Florida,SEC,2007,7,2003.0,19.896,,,,,,,,0.044,0.044,,,,0.0,0.0,0.321,0.321,,,,,,,,,,,,4.47,33.285,148.78394999999998,3.6430065966440623,3.6430065966440623,3.6430065966440623,5.0381601048163285,5.0381601048163285,4.516413479750704,4.15538479121707,4.15538479121707,4.15538479121707
Kenny Hilliard,4.216172165027121,RB,1991-10-03,LSU,SEC,2015,7,2012.0,20.914,,,,,,,,0.006,0.006,,,,0.0,0.0,0.201,0.201,,,,,,,,,,,41.0,4.83,30.648,148.02984,3.8529959383171706,3.8529959383171706,3.8529959383171706,4.727054514783923,4.727054514783923,4.374299971248672,4.186050889825354,4.186050889825354,4.186050889825354
Kalel Mullings,4.206408239704555,RB,2002-10-04,Michigan,Big Ten,2025,6,2024.0,21.911,,,,,,,,0.01,0.01,,,,0.0,0.0,0.565,0.565,,,,,,,,,,,101.9,4.562,29.014,132.36186800000002,4.185214769063297,4.185214769063297,4.185214769063297,4.610769372215149,4.610769372215149,4.251303702723649,3.943062467665718,3.943062467665718,3.943062467665718
Mike Gillislee,4.203480722027537,RB,1990-11-01,Florida,SEC,2013,5,2012.0,21.834,,,,,,,,0.08,0.08,,,,0.0,0.0,0.463,0.463,,,,,,,,,,,,4.55,29.007,131.98185,4.185214769063297,4.185214769063297,4.185214769063297,4.610769372215149,4.610769372215149,4.246348202448693,3.9359317480596503,3.9359317480596503,3.9359317480596503
Devontae Booker,4.199812328304782,RB,1992-05-27,Utah,Pac-12,2016,4,2014.0,22.264,,,,,,,,0.089,0.084,,,,0.019,0.018,0.519,0.493,,,,,,,,,,,60.55,4.56,30.541,139.26695999999998,3.8005615606546943,3.8005615606546943,3.8005615606546943,4.6667950147064445,4.6667950147064445,4.342616329354527,4.240139971337177,4.240139971337177,4.240139971337177
Bhayshul Tuten,4.175596324627097,RB,2002-02-14,Virginia Tech,ACC,2025,4,2023.0,21.544,,,,,,,,0.083,0.079,,,,0.0,0.0,0.518,0.492,,,,,,,,,,,145.4,4.32,30.418,131.40576,4.075176444486586,4.075176444486586,4.075176444486586,4.6223150614130555,4.6223150614130555,4.201242181551582,3.969655094602141,3.969655094602141,3.969655094602141
