player_name,pos,team,conf,draft_year,draft_round,pick_in_round,pick_overall,pfr_draft_url,Year1,DOM1,DOM+1,PDOM1,PDOM+1,RDOM1,RDOM+1,rec_yds1,rec_tds1,rush_yds1,rush_tds1,pass_yds1,pass_tds1,team_pr_yds1,team_pr_tds1,team_ru_yds1,team_ru_tds1,Year2,DOM2,DOM+2,PDOM2,PDOM+2,RDOM2,RDOM+2,rec_yds2,rec_tds2,rush_yds2,rush_tds2,pass_yds2,pass_tds2,team_pr_yds2,team_pr_tds2,team_ru_yds2,team_ru_tds2,Year3,DOM3,DOM+3,PDOM3,PDOM+3,RDOM3,RDOM+3,rec_yds3,rec_tds3,rush_yds3,rush_tds3,pass_yds3,pass_tds3,team_pr_yds3,team_pr_tds3,team_ru_yds3,team_ru_tds3,Year4,DOM4,DOM+4,PDOM4,PDOM+4,RDOM4,RDOM+4,rec_yds4,rec_tds4,rush_yds4,rush_tds4,pass_yds4,pass_tds4,team_pr_yds4,team_pr_tds4,team_ru_yds4,team_ru_tds4,Year5,DOM5,DOM+5,PDOM5,PDOM+5,RDOM5,RDOM+5,rec_yds5,rec_tds5,rush_yds5,rush_tds5,pass_yds5,pass_tds5,team_pr_yds5,team_pr_tds5,team_ru_yds5,team_ru_tds5
Derek Stanley,WR,Iowa State,Big 12,2007,7,39,249,https://www.pro-football-reference.com/years/2007/draft.htm,2018.0,0.007178631051752922,0.006819699499165275,0.0,0.0,-0.0002913752913752914,-0.0002768065268065268,43.0,0.0,-1.0,0.0,0.0,0.0,2995.0,19.0,1716.0,21.0,2019.0,0.1101391804680818,0.10463222144467771,0.0,0.0,0.003880266075388027,0.0036862527716186254,312.0,2.0,14.0,0.0,0.0,0.0,2858.0,18.0,1804.0,14.0,2020.0,0.2218775847808106,0.21078370554177006,0.0,0.0,-0.0003924646781789639,-0.0003728414442700157,335.0,1.0,-1.0,0.0,0.0,0.0,1209.0,6.0,1274.0,15.0,2021.0,0.09126984126984128,0.08670634920634922,0.0,0.0,0.00033025099075297226,0.00031373844121532365,130.0,1.0,1.0,0.0,0.0,0.0,1575.0,10.0,1514.0,12.0,2022.0,0.09317347810787714,0.08851480420248328,0.0,0.0,0.0,0.0,420.0,1.0,0.0,0.0,0.0,0.0,3141.0,19.0,1296.0,10.0
Ahmad Bradshaw,RB,Army,Ind,2007,7,40,250,https://www.pro-football-reference.com/years/2007/draft.htm,2004.0,0.08998675273881868,0.06299072691717307,0.0,0.0,0.0,0.0,187.0,2.0,0.0,0.0,0.0,0.0,2503.0,19.0,1352.0,11.0,2005.0,0.12610815602836878,0.08827570921985814,0.0,0.0,0.7118911902477567,0.49832383317342965,381.0,1.0,997.0,9.0,0.0,0.0,2256.0,12.0,1363.0,13.0,2006.0,0.09120493991989319,0.06384345794392522,0.0,0.0,0.7928439770139868,0.5549907839097907,129.0,2.0,1523.0,19.0,0.0,0.0,2247.0,16.0,2005.0,23.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,468.0,5.0,429.0,5.0,0.0,0.0,0.0,0.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,826.0,8.0,703.0,4.0,0.0,0.0,0.0,0.0
Jonathan Holland,WR,Penn State,Big Ten,2007,7,44,254,https://www.pro-football-reference.com/years/2007/draft.htm,2017.0,0.0021208907741251328,0.0021208907741251328,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,3772.0,32.0,2212.0,36.0,2018.0,0.02009873060648801,0.02009873060648801,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,2836.0,21.0,2663.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Ryan,QB,Boston College,ACC,2008,1,3,3,https://www.pro-football-reference.com/years/2008/draft.htm,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,2.0,0.0,0.0,0.0,0.0,2005.0,0.0,0.0,0.49516366793885425,0.4704054845419115,0.1460591133004926,0.13875615763546795,0.0,0.0,94.0,5.0,1514.0,8.0,2913.0,17.0,1740.0,21.0,2006.0,0.0,0.0,0.9379685007974481,0.8910700757575757,0.08808713410483322,0.08368277739959155,0.0,0.0,-35.0,4.0,2942.0,15.0,3135.0,16.0,1469.0,20.0,2007.0,0.00011025358324145535,0.00010474090407938258,0.9969128996692392,0.9470672546857772,0.05952974410103024,0.056553256895978725,1.0,0.0,2.0,2.0,4507.0,31.0,4535.0,31.0,1416.0,17.0,,,,,,,,,,,,,,,,,
Darren McFadden,RB,Arkansas,SEC,2008,1,4,4,https://www.pro-football-reference.com/years/2008/draft.htm,2005.0,0.01644528779253637,0.01644528779253637,0.004111321948134092,0.004111321948134092,0.5227092248643402,0.5227092248643402,52.0,0.0,1113.0,11.0,13.0,0.0,1581.0,13.0,2386.0,19.0,2006.0,0.05733397037744864,0.05733397037744864,0.0817009077878643,0.0817009077878643,0.5266549642917258,0.5266549642917258,149.0,1.0,1647.0,14.0,69.0,3.0,2093.0,23.0,3199.0,26.0,2007.0,0.059421568627450974,0.059421568627450974,0.11227450980392156,0.11227450980392156,0.4880618263168599,0.4880618263168599,164.0,1.0,1830.0,16.0,123.0,4.0,2125.0,24.0,3725.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Stewart,RB,Oregon,Pac-10,2008,1,13,13,https://www.pro-football-reference.com/years/2008/draft.htm,2005.0,0.02401477832512315,0.01440886699507389,0.0,0.0,0.24581265508684863,0.14748759305210918,45.0,1.0,188.0,6.0,0.0,0.0,3654.0,28.0,1612.0,16.0,2006.0,0.050758945987161755,0.030455367592297052,0.0,0.0,0.3997950019523624,0.23987700117141741,144.0,1.0,981.0,10.0,0.0,0.0,3133.0,18.0,2364.0,26.0,2007.0,0.06429902955205878,0.038579417731235265,0.0,0.0,0.43501680929095354,0.2610100855745721,145.0,2.0,1722.0,11.0,0.0,0.0,2806.0,26.0,3272.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Flacco,QB,Pitt,Big East,2008,1,18,18,https://www.pro-football-reference.com/years/2008/draft.htm,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Felix Jones,RB,Arkansas,SEC,2008,1,22,22,https://www.pro-football-reference.com/years/2008/draft.htm,2005.0,0.031625553447185324,0.031625553447185324,0.0,0.0,0.21012926280495875,0.21012926280495875,100.0,0.0,626.0,3.0,0.0,0.0,1581.0,13.0,2386.0,19.0,2006.0,0.09077878643096034,0.09077878643096034,0.0,0.0,0.2979416644624522,0.2979416644624522,107.0,3.0,1168.0,6.0,0.0,0.0,2093.0,23.0,3199.0,26.0,2007.0,0.041411764705882356,0.041411764705882356,0.0,0.0,0.32263982102908273,0.32263982102908273,176.0,0.0,1162.0,11.0,0.0,0.0,2125.0,24.0,3725.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rashard Mendenhall,RB,Illinois,Big Ten,2008,1,23,23,https://www.pro-football-reference.com/years/2008/draft.htm,2005.0,0.1023060311584143,0.1023060311584143,0.0,0.0,0.06264367816091954,0.06264367816091954,82.0,2.0,218.0,0.0,0.0,0.0,2161.0,12.0,1740.0,9.0,2006.0,0.08911801723303321,0.08911801723303321,0.0,0.0,0.3078846719623418,0.3078846719623418,164.0,1.0,640.0,5.0,0.0,0.0,1878.0,11.0,2266.0,15.0,2007.0,0.13936899862825788,0.13936899862825788,0.0,0.0,0.5553689120944962,0.5553689120944962,318.0,2.0,1681.0,17.0,0.0,0.0,2187.0,15.0,3338.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Johnson,RB,San Diego State,MWC,2008,1,24,24,https://www.pro-football-reference.com/years/2008/draft.htm,2000.0,0.09724619810933005,0.06807233867653104,0.0,0.0,0.007971656333038087,0.005580159433126661,311.0,1.0,18.0,0.0,0.0,0.0,2433.0,15.0,1129.0,15.0,2001.0,0.12698846254698015,0.0888919237828861,0.0,0.0,0.0,0.0,367.0,2.0,0.0,0.0,0.0,0.0,2692.0,17.0,1054.0,18.0,2002.0,0.273654538036423,0.19155817662549607,0.0,0.0,0.004282655246252677,0.0029978586723768737,673.0,3.0,16.0,0.0,0.0,0.0,2451.0,11.0,1868.0,20.0,2004.0,0.10532358592248933,0.07372651014574252,0.0,0.0,0.0,0.0,236.0,2.0,0.0,0.0,0.0,0.0,2371.0,18.0,1021.0,7.0,2004.0,0.017463235294117647,0.012224264705882353,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,2176.0,15.0,1739.0,20.0
Dustin Keller,TE,Purdue,Big Ten,2008,1,30,30,https://www.pro-football-reference.com/years/2008/draft.htm,2004.0,0.03954879414415645,0.03954879414415645,0.0,0.0,0.0,0.0,102.0,2.0,0.0,0.0,0.0,0.0,3854.0,38.0,1504.0,11.0,2005.0,0.17406919894697254,0.17406919894697254,0.0,0.0,0.0,0.0,128.0,3.0,0.0,0.0,0.0,0.0,2659.0,10.0,2054.0,31.0,2006.0,0.17777233382328922,0.17777233382328922,0.0,0.0,0.0,0.0,771.0,4.0,0.0,0.0,0.0,0.0,4082.0,24.0,1738.0,23.0,2007.0,0.226984723265715,0.226984723265715,0.0,0.0,0.0,0.0,881.0,7.0,0.0,0.0,0.0,0.0,3993.0,30.0,1674.0,22.0,,,,,,,,,,,,,,,,,
Donnie Avery,WR,Houston,CUSA,2008,2,2,33,https://www.pro-football-reference.com/years/2008/draft.htm,2004.0,0.1438736606849405,0.10071156247945835,0.0,0.0,0.0,0.0,293.0,2.0,0.0,0.0,0.0,0.0,2766.0,11.0,1521.0,15.0,2005.0,0.23684210526315788,0.16578947368421051,0.0,0.0,0.0,0.0,688.0,5.0,0.0,0.0,0.0,0.0,3268.0,19.0,1997.0,23.0,2006.0,0.1928730607696923,0.1350111425387846,0.0,0.0,0.0,0.0,852.0,5.0,0.0,0.0,0.0,0.0,3889.0,30.0,2356.0,29.0,2007.0,0.34727218225419665,0.24309052757793764,0.0,0.0,0.0,0.0,1456.0,7.0,0.0,0.0,0.0,0.0,3614.0,24.0,2911.0,32.0,,,,,,,,,,,,,,,,,
Devin Thomas,WR,Ole Miss,SEC,2008,2,3,34,https://www.pro-football-reference.com/years/2008/draft.htm,2006.0,0.0442552585540502,0.0442552585540502,0.0,0.0,0.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,2731.0,18.0,1550.0,15.0,2007.0,0.4121510673234811,0.4121510673234811,0.0,0.0,0.0343555900621118,0.0343555900621118,1260.0,8.0,177.0,0.0,0.0,0.0,2842.0,21.0,2576.0,29.0,2008.0,0.0,0.0,0.0,0.0,0.007013201320132013,0.007013201320132013,0.0,0.0,34.0,0.0,0.0,0.0,2875.0,27.0,2424.0,21.0,2010.0,0.0,0.0,0.0,0.0,0.002609393817743878,0.002609393817743878,0.0,0.0,13.0,0.0,0.0,0.0,2307.0,17.0,2491.0,28.0,2011.0,0.0013736263736263737,0.0013736263736263737,0.0,0.0,0.06513933547695605,0.06513933547695605,5.0,0.0,73.0,1.0,0.0,0.0,1820.0,9.0,1555.0,12.0
Jordy Nelson,WR,Kansas State,Big 12,2008,2,5,36,https://www.pro-football-reference.com/years/2008/draft.htm,2005.0,0.41768246802106845,0.396798344620015,0.0,0.0,-0.000657030223390276,-0.0006241787122207622,669.0,8.0,-2.0,0.0,0.0,0.0,2215.0,15.0,1522.0,16.0,2006.0,0.1551518646674356,0.14739427143406383,0.005382545174932718,0.005113417916186082,0.0,0.0,547.0,1.0,0.0,0.0,28.0,0.0,2601.0,10.0,1497.0,16.0,2007.0,0.4963573166492875,0.47153945081682314,0.054188390684741045,0.05147897115050399,-0.002197112366603892,-0.0020872567482736974,1606.0,11.0,-7.0,0.0,45.0,2.0,3425.0,21.0,1593.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Carlson,TE,Notre Dame,Ind,2008,2,7,38,https://www.pro-football-reference.com/years/2008/draft.htm,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
James Hardy,WR,Indiana,Big Ten,2008,2,10,41,https://www.pro-football-reference.com/years/2008/draft.htm,2005.0,0.39314293598233996,0.39314293598233996,0.0,0.0,0.0,0.0,893.0,10.0,0.0,0.0,0.0,0.0,2416.0,24.0,1443.0,9.0,2006.0,0.4479596622889306,0.4479596622889306,0.0,0.0,0.0,0.0,722.0,10.0,0.0,0.0,0.0,0.0,2665.0,16.0,1366.0,13.0,2007.0,0.46876016921575003,0.46876016921575003,0.0,0.0,0.0,0.0,1125.0,16.0,0.0,0.0,0.0,0.0,3073.0,28.0,2046.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eddie Royal,WR,Virginia Tech,ACC,2008,2,11,42,https://www.pro-football-reference.com/years/2008/draft.htm,2004.0,0.15900924024640656,0.15105877823408623,0.0,0.0,0.0,0.0,470.0,3.0,0.0,0.0,0.0,0.0,2435.0,24.0,2317.0,18.0,2005.0,0.11924338410387743,0.11328121489868355,0.0,0.0,0.032600510958719915,0.030970485410783916,315.0,2.0,79.0,1.0,0.0,0.0,2473.0,18.0,2479.0,30.0,2006.0,0.2205475438653602,0.2095201666720922,0.049676096227090724,0.047192291415736186,0.008141112618724558,0.00773405698778833,497.0,3.0,24.0,0.0,53.0,1.0,2363.0,13.0,1474.0,22.0,2007.0,0.20763254503543072,0.19725091778365916,0.0,0.0,0.029930518439337254,0.02843399251737039,496.0,4.0,112.0,0.0,0.0,0.0,2756.0,17.0,1871.0,22.0,,,,,,,,,,,,,,,,,
Matt Forte,RB,Tulane,CUSA,2008,2,13,44,https://www.pro-football-reference.com/years/2008/draft.htm,2004.0,0.07066574202496533,0.04946601941747573,0.0,0.0,0.0,0.0,180.0,2.0,0.0,0.0,0.0,0.0,2575.0,28.0,1392.0,11.0,2005.0,0.05694825558604469,0.03986377891023128,0.0,0.0,0.5567472477584837,0.3897230734309386,163.0,1.0,655.0,4.0,0.0,0.0,2551.0,20.0,979.0,9.0,2006.0,0.11640748253324318,0.08148523777327021,0.0,0.0,0.7883363471971068,0.5518354430379747,360.0,2.0,859.0,8.0,0.0,0.0,2958.0,18.0,1106.0,10.0,2007.0,0.060282171868319794,0.04219752030782385,0.0008550662676357417,0.0005985463873450192,0.8832280903176426,0.6182596632223498,282.0,0.0,2127.0,23.0,4.0,0.0,2339.0,10.0,2412.0,26.0,,,,,,,,,,,,,,,,,
Jerome Simpson,WR,Kent State,MAC,2008,2,15,46,https://www.pro-football-reference.com/years/2008/draft.htm,2007.0,0.0035052578868302454,0.002453680520781172,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1997.0,13.0,2403.0,15.0,2008.0,0.09696884647768733,0.06787819253438113,0.0,0.0,0.0,0.0,104.0,2.0,0.0,0.0,0.0,0.0,2036.0,14.0,2767.0,27.0,2009.0,0.07540574892452093,0.05278402424716465,0.0,0.0,0.0,0.0,66.0,2.0,0.0,0.0,0.0,0.0,2557.0,16.0,1375.0,9.0,2011.0,0.0020057306590257878,0.0014040114613180514,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1745.0,11.0,1297.0,11.0,,,,,,,,,,,,,,,,,
Fred Davis,TE,USC,Pac-10,2008,2,17,48,https://www.pro-football-reference.com/years/2008/draft.htm,2004.0,0.004246885617214043,0.0025481313703284254,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,3532.0,34.0,2306.0,27.0,2005.0,0.04869046187154198,0.029214277122925188,0.0,0.0,0.0,0.0,145.0,2.0,0.0,0.0,0.0,0.0,4157.0,32.0,3380.0,51.0,2006.0,0.10131195335276968,0.06078717201166181,0.0,0.0,0.0,0.0,352.0,3.0,0.0,0.0,0.0,0.0,3430.0,30.0,1664.0,18.0,2007.0,0.27158889236872324,0.16295333542123394,0.0,0.0,0.0,0.0,881.0,8.0,0.0,0.0,0.0,0.0,3090.0,31.0,2564.0,23.0,,,,,,,,,,,,,,,,,
DeSean Jackson,WR,California,Pac-10,2008,2,18,49,https://www.pro-football-reference.com/years/2008/draft.htm,2005.0,0.28906495753381567,0.1734389745202894,0.0,0.0,0.008501594048884165,0.005100956429330499,601.0,7.0,48.0,0.0,0.0,0.0,2312.0,22.0,2823.0,27.0,2006.0,0.34099635479951396,0.20459781287970838,0.0,0.0,0.0044896030245746696,0.002693761814744802,1060.0,9.0,19.0,0.0,0.0,0.0,3292.0,25.0,2116.0,21.0,2007.0,0.2654045857648302,0.15924275145889813,0.0,0.0,0.05242253350312291,0.031453520101873744,762.0,6.0,132.0,1.0,0.0,0.0,3109.0,21.0,2151.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malcolm Kelly,WR,Oklahoma,Big 12,2008,2,20,51,https://www.pro-football-reference.com/years/2008/draft.htm,2005.0,0.21051149694978882,0.19998592210229937,0.0,0.0,0.0,0.0,471.0,2.0,0.0,0.0,0.0,0.0,2131.0,10.0,2130.0,27.0,2006.0,0.4123957697783201,0.39177598128940405,0.0,0.0,0.0,0.0,993.0,10.0,0.0,0.0,0.0,0.0,2682.0,22.0,2480.0,25.0,2007.0,0.22893924885626132,0.21749228641344825,0.0,0.0,0.0,0.0,821.0,9.0,0.0,0.0,0.0,0.0,3615.0,39.0,2670.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Limas Sweed,WR,Texas,Big 12,2008,2,22,53,https://www.pro-football-reference.com/years/2008/draft.htm,2004.0,0.06631366616238023,0.06299798285426121,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,1983.0,12.0,3590.0,41.0,2005.0,0.18454177998453056,0.17531469098530403,0.0,0.0,0.0,0.0,545.0,5.0,0.0,0.0,0.0,0.0,3083.0,26.0,3574.0,55.0,2006.0,0.32817023583627,0.31176172404445646,0.0,0.0,0.0,0.0,801.0,12.0,0.0,0.0,0.0,0.0,2975.0,31.0,2114.0,24.0,2007.0,0.11426615553121577,0.10855284775465499,0.0,0.0,-0.00018532246108228317,-0.000176056338028169,306.0,3.0,-1.0,0.0,0.0,0.0,3320.0,22.0,2698.0,35.0,,,,,,,,,,,,,,,,,
Ray Rice,RB,Rutgers,Big East,2008,2,24,55,https://www.pro-football-reference.com/years/2008/draft.htm,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,1120.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1794.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,1.0,2012.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Brohm,QB,Louisville,Big East,2008,2,25,56,https://www.pro-football-reference.com/years/2008/draft.htm,2004.0,0.0,0.0,0.22936118330285238,0.16055282831199666,0.0,0.0,0.0,0.0,0.0,0.0,819.0,6.0,3463.0,27.0,3005.0,47.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-36.0,4.0,2883.0,19.0,0.0,0.0,0.0,0.0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,3049.0,16.0,0.0,0.0,0.0,0.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,-46.0,3.0,4024.0,30.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Chad Henne,QB,Michigan,Big Ten,2008,2,26,57,https://www.pro-football-reference.com/years/2008/draft.htm,2004.0,0.0,0.0,0.9906976744186047,0.9906976744186047,0.0,0.0,0.0,0.0,0.0,0.0,2743.0,25.0,2795.0,25.0,1843.0,15.0,2005.0,0.0,0.0,0.9726796407185629,0.9726796407185629,0.037696621970087676,0.037696621970087676,0.0,0.0,25.0,1.0,2526.0,23.0,2672.0,23.0,1939.0,16.0,2006.0,0.0,0.0,0.9940898345153664,0.9940898345153664,-0.018185801928133218,-0.018185801928133218,0.0,0.0,-83.0,0.0,2508.0,22.0,2538.0,22.0,2282.0,21.0,2007.0,0.0,0.0,0.6785744234800839,0.6785744234800839,-0.027985074626865673,-0.027985074626865673,0.0,0.0,-120.0,0.0,1938.0,17.0,2862.0,25.0,2144.0,20.0,,,,,,,,,,,,,,,,,
Dexter Jackson,WR,Texas Tech,Big 12,2008,2,27,58,https://www.pro-football-reference.com/years/2008/draft.htm,2000.0,0.0036578503095104106,0.00347495779403489,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,3554.0,21.0,797.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martellus Bennett,TE,Texas A&M,Big 12,2008,2,30,61,https://www.pro-football-reference.com/years/2008/draft.htm,2005.0,0.1144581093241653,0.10873520385795703,0.0,0.0,0.0,0.0,162.0,3.0,0.0,0.0,0.0,0.0,2281.0,19.0,2584.0,24.0,2006.0,0.21570758672090928,0.2049222073848638,0.0,0.0,0.0,0.0,497.0,3.0,0.0,0.0,0.0,0.0,2477.0,13.0,2689.0,32.0,2007.0,0.2646413752222881,0.25140930646117365,0.0,0.0,0.0,0.0,587.0,4.0,0.0,0.0,0.0,0.0,2410.0,14.0,2751.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Smith,RB,Washington,Pac-12,2008,3,1,64,https://www.pro-football-reference.com/years/2008/draft.htm,2005.0,0.00722495894909688,0.005057471264367816,0.022803776683087026,0.01596264367816092,0.5211786372007366,0.36482504604051563,44.0,0.0,1178.0,9.0,12.0,1.0,3045.0,24.0,2172.0,18.0,2006.0,0.028163992869875223,0.019714795008912656,0.0,0.0,0.5973210889528882,0.41812476226702167,158.0,0.0,934.0,7.0,0.0,0.0,2805.0,14.0,1673.0,11.0,2007.0,0.08220247711362413,0.05754173397953689,0.0,0.0,0.7441361757700327,0.5208953230390229,242.0,1.0,2567.0,29.0,0.0,0.0,2476.0,15.0,3287.0,41.0,2010.0,0.0036363636363636364,0.002181818181818182,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2475.0,19.0,2238.0,15.0,2011.0,0.031306441902468396,0.029741119807344975,0.0,0.0,0.04401269874586766,0.04181206380857428,208.0,0.0,71.0,1.0,0.0,0.0,3322.0,36.0,2006.0,19.0
Jacob Hester,RB,LSU,SEC,2008,3,6,69,https://www.pro-football-reference.com/years/2008/draft.htm,2004.0,0.004337050805452293,0.004337050805452293,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,2421.0,19.0,2326.0,20.0,2005.0,0.010817307692307692,0.010817307692307692,0.0,0.0,0.07683483439505992,0.07683483439505992,63.0,0.0,114.0,2.0,0.0,0.0,2912.0,22.0,1951.0,21.0,2006.0,0.09110635696821516,0.09110635696821516,0.0,0.0,0.22208816705336426,0.22208816705336426,269.0,3.0,440.0,6.0,0.0,0.0,3272.0,30.0,2155.0,25.0,2007.0,0.03404543764896245,0.03404543764896245,0.0,0.0,0.3553845420756695,0.3553845420756695,106.0,1.0,1103.0,12.0,0.0,0.0,3154.0,29.0,2998.0,35.0,,,,,,,,,,,,,,,,,
Earl Bennett,WR,Vanderbilt,SEC,2008,3,7,70,https://www.pro-football-reference.com/years/2008/draft.htm,2005.0,0.35621701694287566,0.35621701694287566,0.0,0.0,0.004344391785150079,0.004344391785150079,876.0,9.0,11.0,0.0,0.0,0.0,3086.0,21.0,1266.0,16.0,2006.0,0.4245707488622259,0.4245707488622259,0.04055906081919735,0.04055906081919735,0.003064066852367688,0.003064066852367688,1146.0,6.0,11.0,0.0,45.0,1.0,2417.0,16.0,1795.0,18.0,2007.0,0.34309094445525024,0.34309094445525024,0.0,0.0,0.006104328523862375,0.006104328523862375,830.0,5.0,22.0,0.0,0.0,0.0,2117.0,17.0,1802.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaal Charles,RB,Texas,Big 12,2008,3,10,73,https://www.pro-football-reference.com/years/2008/draft.htm,2005.0,0.06392375059257965,0.06072756306295067,0.0,0.0,0.22283156127588138,0.21168998321208732,157.0,2.0,878.0,11.0,0.0,0.0,3083.0,26.0,3574.0,55.0,2006.0,0.04688533477907292,0.04454106804011927,0.0,0.0,0.34238016398612425,0.325261155786818,183.0,1.0,831.0,7.0,0.0,0.0,2975.0,31.0,2114.0,24.0,2007.0,0.029969879518072288,0.028471385542168673,0.0,0.0,0.5571799216350736,0.5293209255533199,199.0,0.0,1619.0,18.0,0.0,0.0,3320.0,22.0,2698.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brad Cottam,TE,Tennessee,SEC,2008,3,13,76,https://www.pro-football-reference.com/years/2008/draft.htm,2004.0,0.006126126126126126,0.006126126126126126,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,2775.0,27.0,2418.0,21.0,2006.0,0.02646887725421757,0.02646887725421757,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,3438.0,24.0,1404.0,17.0,2007.0,0.03215831787260359,0.03215831787260359,0.0,0.0,0.0,0.0,125.0,1.0,0.0,0.0,0.0,0.0,3675.0,33.0,1946.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Early Doucet,WR,LSU,SEC,2008,3,18,81,https://www.pro-football-reference.com/years/2008/draft.htm,2004.0,0.10570881975695123,0.10570881975695123,0.0,0.0,0.0,0.0,257.0,2.0,0.0,0.0,0.0,0.0,2421.0,19.0,2326.0,20.0,2005.0,0.18042894605394605,0.18042894605394605,0.0,0.0,0.0012813941568426447,0.0012813941568426447,389.0,5.0,5.0,0.0,0.0,0.0,2912.0,22.0,1951.0,21.0,2006.0,0.25130399348003263,0.25130399348003263,0.0,0.0,0.053689095127610206,0.053689095127610206,772.0,8.0,59.0,2.0,0.0,0.0,3272.0,30.0,2155.0,25.0,2007.0,0.16943454398355673,0.16943454398355673,0.00554850982878884,0.00554850982878884,-0.0005003335557038026,-0.0005003335557038026,525.0,5.0,-3.0,0.0,35.0,0.0,3154.0,29.0,2998.0,35.0,,,,,,,,,,,,,,,,,
