player_name,pos,birth_date,team,conf,draft_year,Draft Capital,breakout_year,Breakout Age,DOM,DOM+,PDOM,PDOM+,RDOM,RDOM+,ADJ%,aimed_passes,attempts,aDOT,ATT,MTF,big_time_throws,breakaway_attempts,Break%,breakaway_yards,BTT%,REC%,Comp%,completions,CC%,contested_receptions,contested_targets,def_gen_pressures,designed_yards,Drop%,dropbacks,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,ELU,10+,FUM,gap_attempts,hit_as_threw,interceptions,passing_snaps,pressure_to_sack_rate,qb_rating,rec_yards,receptions,route_rate,routes,run_plays,sack_percent,sacks,scramble_yards,scrambles,Slot%,slot_snaps,targets,total_touches,turnover_worthy_plays,TWP%,Wide%,wide_snaps,yards_after_catch,YAC/R,yards_after_contact,Y/REC,YCO/A,ypa,Y/RR,zone_attempts,Speed,BMI,SpeedxBMI
Jaylen Samuels,TE,1996-07-20,North Carolina State,ACC,2018,5,2015.0,19.116,0.243,0.23,0.002,0.002,0.227,0.216,,,,2.6,,12.0,,,,,,81.3,,,30.0,1.5,5.0,,,5.65,,4.5,,,,42.2,,1.5,,,1.0,,,,,69.5,88.3,309.5,,,,,,58.2,216.5,86.0,,,,5.3,18.0,533.0,7.75,,8.65,,,2.13,,4.54,31.378,142.45612
Jordan Wilkins,RB,1994-07-18,Ole Miss,SEC,2018,5,2017.0,23.124,0.048,0.048,0.0,0.0,0.551,0.551,,,155.0,,,32.0,,16.0,47.7,482.0,,,,,,,,,1010.0,,,2.0,11.0,32.0,518.0,16.3,29.0,1.0,90.0,,,,,,244.0,27.0,,167.0,178.0,,,0.0,0.0,,,31.0,182.0,,,,,,,518.0,,3.34,6.5,1.46,62.0,4.539,28.495,129.338805
Mike White,QB,1995-03-25,Western Kentucky,CUSA,2018,5,2014.0,19.439,0.0,0.0,0.961,0.673,0.031,0.021,75.9,540.0,560.0,9.2,2.51,2.0,28.0,0.0,0.0,0.0,4.8,,65.7,368.0,,,,196.0,18.0,10.2,613.0,42.0,0.0,0.0,6.0,,1.0,12.0,1.0,4.0,8.0,639.0,23.0,97.5,0.0,0.0,,5.0,322.0,7.3,45.0,21.0,4.0,,,0.0,19.0,19.0,3.0,,,,,34.0,,1.48,7.5,0.0,8.0,5.09,26.56,135.19039999999998
Marquez Valdes-Scantling,WR,1994-10-10,South Florida,American,2018,5,2017.0,22.894,0.267,0.227,0.0,0.0,0.034,0.029,,,,15.8,,7.0,,,,,,57.0,,,45.0,9.0,20.0,,,14.5,,9.0,,,,0.0,,0.0,,,1.0,,,,,53.0,95.9,379.0,,,,,,24.8,98.0,93.0,,,,74.9,296.0,325.0,6.1,,16.5,,,2.31,,4.37,25.072,109.56464
Damion Ratley,WR,1995-04-16,Texas A&M,SEC,2018,6,2017.0,22.379,0.243,0.243,0.0,0.0,0.0,0.0,,,,17.1,,6.0,,,,,,55.6,,,40.0,4.0,10.0,,,6.3,,2.0,,,,20.8,,0.0,,,3.0,,,,,30.0,95.0,363.0,,,,,,6.5,25.0,54.0,,,,93.5,357.0,327.0,10.9,,23.1,,,1.91,,,,
John Kelly,RB,1996-10-04,Tennessee,SEC,2018,6,2017.0,20.909,0.072,0.072,0.002,0.002,0.596,0.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.558,30.989,141.247862
Deon Cain,WR,1996-08-09,Clemson,ACC,2018,6,2017.0,21.062,0.288,0.273,0.0,0.0,0.0,0.0,,,,13.1,,9.0,,,,,,64.4,,,40.0,8.0,20.0,,,7.9,,5.0,,,,,,0.0,,,2.0,,,,,58.0,95.7,354.0,,,,,,3.5,13.0,90.0,,,,96.5,357.0,215.0,3.7,,12.7,,,2.07,,4.43,25.932,114.87875999999999
Ray-Ray McCloud,WR,1996-10-15,Clemson,ACC,2018,6,,,0.106,0.1,0.0,0.0,0.005,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dylan Cantrell,WR,1994-06-29,Texas Tech,Big 12,2018,6,,,0.194,0.184,0.0,0.0,0.027,0.026,,,,9.8,,12.0,,,,,,63.4,,,44.4,16.0,36.0,,,4.1,,3.0,,,,,,0.0,,,3.0,,,,,71.0,94.8,546.0,,,,,,17.0,98.0,112.0,,,,80.7,465.0,342.0,4.8,,11.5,,,1.49,,4.59,28.245,129.64455
Russell Gage,WR,1996-01-22,LSU,SEC,2018,6,,,0.142,0.142,0.0,0.0,0.063,0.063,,,,12.0,,0.0,,,,,,53.8,,,33.3,2.0,6.0,,,8.7,,2.0,,,,84.3,,0.0,,,0.0,,,,,21.0,96.0,194.0,,,,,,61.9,125.0,39.0,,,,32.7,66.0,33.0,1.6,,13.6,,,1.47,,,,
Tremon Smith,WR,1996-07-20,UTSA,CUSA,2018,6,2020.0,24.118,0.058,0.041,0.0,0.0,0.462,0.323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luke Falk,QB,1994-12-28,Washington State,Pac-12,2018,6,2015.0,20.676,0.0,0.0,0.866,0.822,-0.053,-0.05,76.6,562.5,585.5,7.25,2.715,0.5,24.0,0.0,0.0,0.0,3.8,,68.2,400.0,,,,146.5,-24.0,7.35,649.0,31.5,0.0,0.0,1.0,,1.5,3.5,0.5,7.0,12.0,680.5,24.1,98.15,0.0,0.0,,0.0,243.0,5.55,35.5,136.5,28.0,,,0.0,6.0,22.5,3.4,,,,,57.0,,1.735,6.85,,0.5,4.76,26.168,124.55967999999999
Boston Scott,RB,1995-04-27,Louisiana Tech,CUSA,2018,6,2016.0,21.35,0.06,0.042,0.0,0.0,0.414,0.29,,,179.0,,,41.0,,17.0,36.3,377.0,,,,,,,,,1038.0,,,0.0,11.0,41.0,698.0,0.0,32.0,0.0,49.0,,,,,,183.0,21.0,,184.0,241.0,,,0.0,0.0,,,24.0,200.0,,,,,,,698.0,,3.9,5.8,0.99,105.0,,,
Tanner Lee,QB,1995-02-14,Nebraska,Big Ten,2018,6,2014.0,19.546,0.0,0.0,0.995,0.995,0.039,0.039,67.0,406.0,428.0,10.6,2.53,2.0,18.0,0.0,0.0,0.0,4.1,,57.2,245.0,,,,172.0,-3.0,9.9,456.0,27.0,0.0,0.0,3.0,115.6,0.0,4.0,0.0,11.0,16.0,472.0,11.6,82.7,0.0,0.0,,0.0,324.0,4.4,20.0,25.0,6.0,,,0.0,9.0,27.0,5.7,,,,,15.0,,1.0,7.3,,1.0,4.98,26.533,132.13434
Trenton Cannon,RB,1994-07-23,NYJ,,2018,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equanimeous St. Brown,WR,1996-09-30,Notre Dame,Ind,2018,6,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,8.0,,0.0,,,,,,100.0,,,,0.0,0.0,,,0.0,,0.0,,,,,,0.0,,,0.0,,,,,1.0,85.7,6.0,,,,,,14.3,1.0,1.0,,,,85.7,6.0,0.0,0.0,,8.0,,,1.33,,,,
Cedrick Wilson Jr.,WR,1978-12-17,Boise State,MWC,2018,6,2016.0,37.708,0.341,0.259,0.017,0.013,0.002,0.002,,,,15.15,,11.0,,,,,,60.45,,,68.4,6.5,9.5,,,7.45,,5.5,,,,20.25,,0.0,,,2.5,,,,,69.5,96.1,370.0,,,,,,11.0,45.5,114.0,,,,87.75,336.0,506.0,7.35,,19.2,,,3.595,,,,
Braxton Berrios,WR,1995-10-06,Miami (FL),ACC,2018,6,2017.0,21.906,0.281,0.267,0.003,0.003,0.0,0.0,,,,10.9,,8.0,,,,,,65.5,,,70.0,7.0,10.0,,,6.8,,4.0,,,,,,0.0,,,1.0,,,,,55.0,95.7,403.0,,,,,,97.1,409.0,84.0,,,,2.9,12.0,261.0,4.7,,12.4,,,1.69,,4.45,27.169,120.90205
Jordan Thomas,TE,1996-08-02,Mississippi State,SEC,2018,6,,,0.149,0.149,0.0,0.0,0.0,0.0,,,,13.4,,4.0,,,,,,52.4,,,46.2,6.0,13.0,,,15.4,,4.0,,,,,,1.0,,,2.0,,,,,22.0,90.4,142.0,,,,,,23.6,37.0,42.0,,,,62.4,98.0,94.0,4.3,,12.0,,,1.85,,4.74,31.421,148.93554
Danny Etling,QB,1994-07-22,LSU,SEC,2018,7,2013.0,19.113,0.0,0.0,0.936,0.936,0.064,0.064,69.1,259.0,277.0,11.4,2.89,8.0,15.0,1.0,5.8,15.0,5.2,,59.6,165.0,,,,121.0,85.0,7.8,327.0,14.0,0.0,0.0,38.0,,8.0,0.0,8.0,2.0,2.0,342.0,19.8,105.0,0.0,0.0,,0.0,462.0,7.3,24.0,173.0,25.0,,,0.0,31.0,12.0,3.5,,,,,159.0,,2.84,8.9,,8.0,4.76,28.5,135.66
Alex McGough,QB,1995-11-19,Florida International,CUSA,2018,7,2014.0,18.784,0.0,0.0,0.943,0.66,0.158,0.111,75.25,369.0,387.5,8.25,2.61,7.0,16.5,3.5,26.25,99.0,4.2,,64.6,250.0,,,,137.0,192.5,9.8,437.0,28.0,0.0,5.5,63.0,4.45,11.5,8.5,5.0,2.0,8.0,451.0,17.15,93.45,0.0,0.0,,0.5,345.5,5.35,23.5,139.0,23.5,,,0.0,41.0,18.0,3.95,,,,,107.5,,1.665,7.2,0.0,20.0,,,
Javon Wims,WR,1994-09-11,Georgia,SEC,2018,7,2017.0,22.973,0.282,0.282,0.0,0.0,0.0,0.0,,,,13.7,,10.0,,,,,,62.2,,,44.0,11.0,25.0,,,13.2,,7.0,,,,,,0.0,,,2.0,,,,,46.0,94.9,282.0,,,,,,17.2,51.0,74.0,,,,82.8,246.0,163.0,3.5,,15.7,,,2.57,,4.53,26.87,121.7211
David Williams,RB,1994-06-17,San Jose State,MWC,2018,7,,,0.09,0.069,0.0,0.0,0.329,0.25,,,117.0,,,11.0,,9.0,28.7,179.0,,,,,,,,,624.0,,,1.0,5.0,11.0,370.0,39.8,17.0,2.0,73.0,,,,,,171.0,10.0,,124.0,154.0,,,0.0,0.0,,,12.0,127.0,,,,,,,370.0,,3.16,5.3,1.38,33.0,,,
Marcell Ateman,WR,1994-09-16,Oklahoma State,Big 12,2018,7,2017.0,22.96,0.222,0.211,0.0,0.0,0.0,0.0,,,,15.6,,5.0,,,,,,66.7,,,55.2,16.0,29.0,,,4.8,,3.0,,,,24.2,,1.0,,,1.0,,,,,60.0,92.4,330.0,,,,,,2.8,10.0,90.0,,,,97.2,347.0,336.0,5.6,,19.3,,,3.52,,4.62,26.289,121.45518000000001
Bo Scarbrough,RB,1994-09-29,Alabama,SEC,2018,7,2016.0,21.925,0.012,0.012,0.0,0.0,0.237,0.237,,,124.5,,,28.0,,10.5,38.7,283.0,,,,,,,,,704.5,,,1.0,2.5,28.0,480.0,75.8,20.5,1.5,53.5,,,,,,65.5,10.5,,79.5,167.5,,,0.0,0.0,,,12.5,135.0,,,,,,,480.0,,3.85,5.65,0.725,70.0,4.52,30.078,135.95255999999998
Nick Bawden,RB,1996-06-22,San Diego State,MWC,2018,7,,,0.0,0.0,0.082,0.062,0.008,0.006,,,10.0,,,1.0,,0.0,0.0,0.0,,,,,,,,,-3.0,,,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,,,,0.0,0.0,,0.0,77.0,,,61.0,8.0,,,0.0,2.0,,,,,,,10.0,,1.0,5.8,,0.0,,,
Richie James,WR,1995-09-05,Middle Tennessee State,CUSA,2018,7,2015.0,19.989,0.346,0.242,0.009,0.007,0.145,0.101,,,,9.6,,24.0,,,,,,65.2,,,,0.0,0.0,,,6.3,,7.0,,,,106.4,,0.0,,,5.0,,,,,105.0,93.2,519.0,,,,,,90.5,504.0,161.0,,,,4.7,26.0,875.0,8.3,,15.5,,,3.13,,4.48,26.255,117.62240000000001
Logan Woodside,QB,1995-01-27,Toledo,MAC,2018,7,2014.0,19.595,0.0,0.0,0.995,0.697,0.022,0.015,75.6,393.0,413.0,11.1,2.48,2.0,24.0,0.0,0.0,0.0,5.5,,64.2,265.0,,,,136.0,-13.0,10.8,456.0,32.0,0.0,0.0,3.0,,5.0,6.0,1.0,4.0,8.0,485.0,17.6,109.3,0.0,0.0,,0.0,474.0,5.3,24.0,152.0,19.0,,,0.0,18.0,18.0,3.7,,,,,23.0,,0.62,9.4,,5.0,4.79,28.099,134.59421
Ryan Izzo,TE,1995-12-21,Florida State,ACC,2018,7,,,0.134,0.127,0.0,0.0,0.0,0.0,,,,9.7,,2.0,,,,,,57.1,,,16.7,1.0,6.0,,,9.1,,2.0,,,,0.0,,0.0,,,2.0,,,,,20.0,80.0,300.0,,,,,,16.3,61.0,35.0,,,,3.2,12.0,135.0,6.8,,15.9,,,1.06,,4.94,30.354,149.94876000000002
Justin Jackson,RB,1996-04-22,Northwestern,Big Ten,2018,7,2014.0,18.36,0.04,0.04,0.016,0.016,0.598,0.598,,,292.0,,,50.5,,18.5,36.75,529.5,,,,,,,,,1414.5,,,6.0,8.0,50.5,894.5,,36.5,1.0,155.5,,,,,,247.5,39.5,,327.0,350.5,,,0.0,0.0,,,52.0,331.5,,,,,,,894.5,,3.05,4.85,0.765,135.5,4.52,26.986,121.97671999999999
Auden Tate,WR,1997-02-03,Florida State,ACC,2018,7,2017.0,20.575,0.346,0.328,0.0,0.0,0.0,0.0,,,,13.4,,4.0,,,,,,59.7,,,66.7,12.0,18.0,,,4.8,,2.0,,,,,,0.0,,,5.0,,,,,40.0,95.3,306.0,,,,,,11.5,37.0,67.0,,,,88.2,283.0,124.0,3.1,,13.7,,,1.79,,4.68,27.034,126.51911999999999
Austin Proehl,WR,1995-10-11,North Carolina,ACC,2018,7,,,0.128,0.122,0.001,0.001,0.0,0.0,,,,13.5,,7.0,,,,,,58.1,,,,0.0,0.0,,,10.4,,5.0,,,,,,0.0,,,1.0,,,,,43.0,94.6,365.0,,,,,,16.8,65.0,74.0,,,,82.1,317.0,159.0,3.7,,13.9,,,1.64,,,,
Trey Quinn,WR,1995-12-07,SMU,American,2018,7,2017.0,21.736,0.347,0.295,0.004,0.004,0.0,0.0,,,,8.2,,13.0,,,,,,74.0,,,57.1,12.0,21.0,,,1.7,,2.0,,,,,,0.0,,,4.0,,,,,114.0,95.0,472.0,,,,,,34.0,169.0,154.0,,,,65.4,325.0,552.0,4.8,,10.8,,,2.62,,4.55,28.31,128.8105
Kyler Murray,QB,1997-08-07,Oklahoma,Big 12,2019,1,2018.0,21.068,0.0,0.0,0.971,0.922,0.287,0.273,78.9,355.0,377.0,11.7,3.05,29.0,29.0,13.0,35.3,378.0,7.3,,69.0,260.0,,,,99.0,667.0,7.1,435.0,20.0,0.0,15.0,304.0,11.3,41.0,6.0,32.0,3.0,7.0,457.0,17.2,137.2,0.0,0.0,,5.0,414.0,3.9,17.0,404.0,40.0,,,0.0,95.0,10.0,2.2,,,,,429.0,,3.18,11.6,0.0,25.0,4.763,29.698,141.451574
Daniel Jones,QB,1997-05-27,Navy,American,2019,1,2016.0,19.266,0.0,0.0,0.855,0.727,0.236,0.201,73.3,384.0,411.0,8.2,2.395,11.5,16.0,4.0,22.6,119.5,3.8,,61.4,252.5,,,,157.5,413.5,10.4,464.5,29.0,0.0,8.5,183.5,44.65,22.5,5.5,16.5,5.0,9.0,481.5,18.75,87.6,3.0,1.0,,2.0,321.5,6.35,29.5,154.5,22.5,,,1.0,77.0,16.0,3.3,,,,,273.5,,2.74,6.7,1.0,30.0,4.81,26.204,126.04123999999999
T.J. Hockenson,TE,1997-07-03,Iowa,Big Ten,2019,1,2018.0,21.164,0.24,0.24,0.0,0.0,0.027,0.027,,,,10.5,,8.0,,,,,,76.6,,,54.5,6.0,11.0,,,2.0,,1.0,,,,16.0,,1.0,,,1.0,,,,,49.0,82.6,337.0,,,,,,28.7,117.0,64.0,,,,3.4,14.0,357.0,7.3,,15.2,,,2.21,,4.7,29.761,139.8767
Dwayne Haskins,QB,1997-05-03,Ohio State,Big Ten,2019,1,2018.0,21.331,0.0,0.0,0.981,0.981,0.105,0.105,77.1,519.0,535.0,8.6,2.54,3.0,24.0,0.0,0.0,0.0,4.2,,69.9,374.0,,,,141.0,-2.0,6.5,587.0,26.0,0.0,1.0,48.0,2.3,4.0,6.0,3.0,6.0,8.0,623.0,15.6,122.9,0.0,0.0,,0.0,458.0,3.7,22.0,146.0,30.0,,,0.0,46.0,18.0,2.9,,,,,142.0,,1.87,9.0,,22.0,5.04,28.87,145.50480000000002
Noah Fant,TE,1997-11-20,Iowa,Big Ten,2019,1,2017.0,19.781,0.261,0.261,0.0,0.0,-0.0,-0.0,,,,11.0,,1.5,,,,,,59.75,,,38.1,2.0,5.0,,,14.1,,5.5,,,,9.4,,0.0,,,1.0,,,,,34.5,89.25,257.0,,,,,,35.7,101.5,57.5,,,,2.3,6.5,222.5,6.4,,14.9,,,1.98,,4.5,30.306,136.377
Josh Jacobs,RB,1998-02-11,Alabama,SEC,2019,1,2018.0,20.553,0.054,0.054,0.0,0.0,0.274,0.274,,,121.0,,,33.0,,6.0,22.8,147.0,,,,,,,,,645.0,,,2.0,5.0,33.0,493.0,7.3,23.0,1.0,42.0,,,,,,247.0,20.0,,143.0,162.0,,,0.0,0.0,,,23.0,141.0,,,,,,,493.0,,4.07,5.3,1.73,78.0,4.573,31.563,144.337599
Marquise Brown,WR,1997-06-04,Oklahoma,Big 12,2019,1,2018.0,21.243,0.262,0.249,0.0,0.0,0.0,0.0,,,,12.7,,18.0,,,,,,72.8,,,33.3,3.0,9.0,,,8.5,,7.0,,,,23.4,,0.0,,,3.0,,,,,75.0,95.6,370.0,,,,,,23.0,89.0,103.0,,,,75.2,291.0,639.0,8.5,,17.6,,,3.56,,4.373,24.511,107.186603
N'Keal Harry,WR,1997-12-17,Arizona State,Pac-12,2019,1,2016.0,18.708,0.405,0.385,0.0,0.0,0.021,0.02,,,,10.4,,17.0,,,,,,64.6,,,51.4,19.0,37.0,,,6.4,,5.0,,,,,,1.0,,,1.0,,,,,73.0,94.8,402.0,,,,,,32.1,136.0,113.0,,,,66.5,282.0,515.0,7.1,,14.9,,,2.71,,4.53,29.27,132.5931
Deebo Samuel,WR,1996-01-15,South Carolina,SEC,2019,2,2018.0,22.628,0.296,0.296,0.017,0.017,0.007,0.007,,,,8.7,,21.0,,,,,,63.3,,,47.6,10.0,21.0,,,6.1,,4.0,,,,,,0.0,,,3.0,,,,,62.0,92.3,358.0,,,,,,19.8,77.0,98.0,,,,79.4,308.0,592.0,9.5,,14.2,,,2.46,,4.48,29.844,133.70112000000003
Drew Lock,QB,1996-11-10,Missouri,SEC,2019,2,2016.0,19.808,0.0,0.0,0.988,0.988,0.099,0.099,72.5,402.0,429.5,10.75,2.435,5.0,32.0,2.5,24.75,55.5,7.0,,60.15,258.5,,,,108.5,166.0,11.4,451.0,33.0,0.0,3.0,56.5,55.4,9.0,7.5,8.5,3.0,10.5,480.0,10.25,106.2,0.0,0.0,,0.0,452.0,2.45,11.0,49.5,10.5,,,0.0,31.0,12.5,2.6,,,,,82.5,,1.92,8.7,,18.0,4.69,27.75,130.1475
Irv Smith Jr.,TE,1998-08-09,Alabama,SEC,2019,2,,,0.14,0.14,0.0,0.0,0.0,0.0,,,,10.3,,9.0,,,,,,77.2,,,75.0,6.0,8.0,,,8.3,,4.0,,,,,,2.0,,,0.0,,,,,44.0,90.5,276.0,,,,,,32.1,98.0,57.0,,,,6.2,19.0,360.0,8.2,,16.1,,,2.56,,,,
A.J. Brown,WR,1997-06-30,Georgia Southern,Sun Belt,2019,2,2017.0,20.172,0.328,0.25,0.0,0.0,0.0,0.0,,,,10.3,,20.0,,,,,,75.55,,,54.4,9.5,18.0,,,7.05,,6.0,,,,,,0.5,,,3.5,,,,,79.5,95.4,413.5,,,,,,78.2,334.5,105.5,,,,20.2,92.0,625.0,7.9,,16.15,,,3.1,,4.49,30.648,137.60952
Drew Sample,TE,1996-04-16,Washington,Pac-12,2019,2,,,0.117,0.111,0.0,0.0,0.0,0.0,,,,8.1,,1.0,,,,,,71.4,,,66.7,4.0,6.0,,,0.0,,0.0,,,,,,0.0,,,1.0,,,,,25.0,73.6,309.0,,,,,,24.5,103.0,35.0,,,,4.5,19.0,78.0,3.1,,10.1,,,0.82,,4.71,30.235,142.40685
Miles Sanders,RB,1997-05-01,Penn State,Big Ten,2019,2,2018.0,21.336,0.025,0.025,0.0,0.0,0.372,0.372,,,220.0,,,47.0,,15.0,35.1,448.0,,,,,,,,,1276.0,,,2.0,2.0,47.0,845.0,,38.0,5.0,55.0,,,,,,129.0,23.0,,265.0,320.0,,,0.0,0.0,,,32.0,243.0,,,,,,,845.0,,3.84,5.8,0.49,157.0,4.49,29.425,132.11825000000002
Mecole Hardman,WR,1998-03-12,Georgia,SEC,2019,2,,,0.187,0.187,0.0,0.0,0.005,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33,26.829,116.16957000000001
JJ Arcega-Whiteside,WR,1996-12-31,Stanford,Pac-12,2019,2,2016.0,19.669,0.391,0.371,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parris Campbell,WR,1997-07-16,Ohio State,Big Ten,2019,2,2018.0,21.128,0.226,0.226,0.0,0.0,0.005,0.005,,,,4.7,,15.0,,,,,,82.0,,,71.4,5.0,7.0,,,5.2,,5.0,,,,,,0.0,,,1.0,,,,,91.0,93.6,309.0,,,,,,87.3,288.0,111.0,,,,11.5,38.0,809.0,8.9,,11.8,,,3.47,,4.31,27.8,119.818
Andy Isabella,WR,1996-11-18,Massachusetts,Ind,2019,2,,,0.001,0.001,0.0,0.0,0.008,0.005,,,,3.8,,0.0,,,,,,40.0,,,,0.0,0.0,,,50.0,,2.0,,,,93.3,,0.0,,,0.0,,,,,2.0,100.0,28.0,,,,,,28.6,8.0,5.0,,,,60.7,17.0,1.0,0.5,,3.5,,,0.25,,4.31,27.76,119.6456
D.K. Metcalf,WR,1997-12-14,Ole Miss,SEC,2019,2,2017.0,19.715,0.197,0.197,0.0,0.0,0.0,0.0,,,,14.3,,4.5,,,,,,57.65,,,37.05,4.5,12.5,,,9.8,,3.5,,,,118.6,,0.0,,,2.0,,,,,32.5,95.0,319.5,,,,,,0.45,2.0,57.5,,,,99.55,333.0,233.5,7.6,,19.25,,,2.15,,4.33,28.495,123.38335000000001
Diontae Johnson,WR,1996-07-05,Toledo,MAC,2019,3,2017.0,21.158,0.324,0.227,0.0,0.0,0.002,0.002,,,,12.75,,10.5,,,,,,63.15,,,45.85,5.0,10.0,,,9.4,,6.0,,,,14.5,,2.0,,,2.0,,,,,61.5,93.65,339.0,,,,,,26.2,94.5,96.5,,,,72.8,264.0,488.0,8.0,,16.4,,,2.99,,4.53,26.255,118.93515000000001
Jalen Hurd,WR,1996-01-23,Baylor,Big 12,2019,3,2014.0,18.606,0.216,0.206,0.0,0.0,0.108,0.102,,,,10.6,,12.0,,,,,,65.1,,,22.2,4.0,18.0,,,11.5,,9.0,,,,,,0.0,,,3.0,,,,,69.0,94.9,451.0,,,,,,95.6,454.0,106.0,,,,3.2,15.0,358.0,5.2,,13.7,,,2.1,,4.574,26.797,122.569478
Josh Oliver,TE,1997-03-21,San Jose State,MWC,2019,3,2018.0,21.448,0.208,0.158,0.0,0.0,0.0,0.0,,,,10.3,,8.0,,,,,,56.6,,,61.5,16.0,26.0,,,6.7,,4.0,,,,43.3,,0.0,,,3.0,,,,,56.0,84.1,439.0,,,,,,51.3,268.0,99.0,,,,2.5,13.0,262.0,4.7,,12.7,,,1.62,,4.63,29.524,136.69612
Darrell Henderson,RB,1997-08-19,Memphis,American,2019,3,2016.0,19.036,0.097,0.082,0.018,0.016,0.473,0.402,,,214.0,,,57.0,,41.0,70.8,1352.0,,,,,,,,,1909.0,,,0.0,3.0,57.0,1318.0,,55.0,2.0,110.0,,,,,,295.0,19.0,,176.0,253.0,,,0.0,0.0,,,23.0,233.0,,,,,,,1318.0,,6.16,8.9,1.68,99.0,4.49,31.623,141.98727000000002
David Montgomery,RB,1997-06-07,Iowa State,Big 12,2019,3,2017.0,20.235,0.033,0.032,0.0,0.0,0.709,0.673,,,257.0,,,92.5,,16.5,30.95,365.0,,,,,,,,,1180.5,,,0.5,13.0,92.5,888.5,142.9,36.5,1.0,87.0,,,,,,226.5,29.0,,237.0,305.5,,,0.0,0.0,,,35.0,286.0,,,,,,,888.5,,3.455,4.6,0.935,169.0,4.63,31.85,147.4655
Devin Singletary,RB,1997-09-03,Florida Atlantic,CUSA,2019,3,2016.0,18.995,0.032,0.022,0.001,0.001,0.547,0.383,,,281.5,,,89.5,,31.0,47.75,773.5,,,,,,,,,1616.5,,,2.5,5.0,89.5,1090.5,120.15,52.0,2.5,50.5,,,,,,119.5,13.0,,192.5,348.0,,,0.0,0.0,,,18.5,294.5,,,,,,,1090.5,,3.875,5.7,0.65,229.5,4.66,31.791,148.14606
Jace Sternberger,TE,1996-06-26,Texas A&M,SEC,2019,3,2018.0,22.182,0.327,0.327,0.0,0.0,0.001,0.001,,,,11.3,,8.0,,,,,,60.5,,,36.4,4.0,11.0,,,5.8,,3.0,,,,,,0.0,,,4.0,,,,,49.0,86.5,415.0,,,,,,24.6,118.0,81.0,,,,2.9,14.0,405.0,8.3,,17.1,,,2.01,,4.75,30.549,145.10775
Terry McLaurin,WR,1995-09-15,Ohio State,Big Ten,2019,3,,,0.18,0.18,0.0,0.0,0.0,0.0,,,,16.1,,5.0,,,,,,71.4,,,50.0,8.0,16.0,,,5.4,,2.0,,,,,,0.0,,,0.0,,,,,35.0,95.2,320.0,,,,,,16.1,54.0,49.0,,,,83.6,281.0,199.0,5.7,,20.0,,,2.19,,4.35,28.207,122.70044999999999
Kahale Warring,TE,1997-03-23,San Diego State,MWC,2019,3,,,0.184,0.14,0.0,0.0,0.0,0.0,,,,11.4,,2.0,,,,,,58.5,,,20.0,1.0,5.0,,,11.4,,4.0,,,,,,0.0,,,2.0,,,,,31.0,88.2,246.0,,,,,,44.1,123.0,53.0,,,,5.7,16.0,94.0,3.0,,12.0,,,1.51,,4.67,29.88,139.5396
Damien Harris,RB,1997-02-11,Alabama,SEC,2019,3,2017.0,20.553,0.019,0.019,0.0,0.0,0.289,0.289,,,142.0,,,27.5,,12.0,42.45,399.0,,,,,,,,,935.0,,,1.5,5.0,27.5,562.5,,25.0,0.0,57.0,,,,,,147.5,17.0,,133.5,189.0,,,0.0,0.0,,,20.0,159.0,,,,,,,562.5,,4.0,6.6,1.065,84.5,4.57,30.989,141.61973
Miles Boykin,WR,1996-10-12,Notre Dame,Ind,2019,3,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,13.9,,1.0,,,,,,40.0,,,,0.0,0.0,,,33.3,,3.0,,,,,,0.0,,,0.0,,,,,6.0,95.5,63.0,,,,,,15.2,10.0,15.0,,,,83.3,55.0,21.0,3.5,,13.5,,,1.29,,4.42,26.776,118.34992
Dawson Knox,TE,1996-11-14,Ole Miss,SEC,2019,3,,,0.041,0.041,0.0,0.0,0.0,0.0,,,,8.9,,2.0,,,,,,70.6,,,57.1,4.0,7.0,,,11.1,,3.0,,,,,,1.0,,,1.0,,,,,24.0,58.4,173.0,,,,,,43.9,130.0,34.0,,,,0.0,0.0,152.0,6.3,,13.4,,,1.86,,4.76,30.914,147.15064
