player_name,Year1,DOM1,DOM+1,PDOM1,PDOM+1,RDOM1,RDOM+1,Year2,DOM2,DOM+2,PDOM2,PDOM+2,RDOM2,RDOM+2,Year3,DOM3,DOM+3,PDOM3,PDOM+3,RDOM3,RDOM+3,Year4,DOM4,DOM+4,PDOM4,PDOM+4,RDOM4,RDOM+4
Joe Williams,2016.0,1.9,1.8,0.0,0.0,45.29,43.03,,,,,,,,,,,,,,,,,,,,,
Joel Armstrong,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,0.0,0.0,46.61,32.63,0.0,0.0,2006.0,0.0,0.0,30.83,21.58,0.0,0.0,2007.0,0.0,0.0,0.24,0.17,0.0,0.0
Joel Bouagnon,2016.0,5.42,3.79,0.0,0.0,30.2,21.14,,,,,,,,,,,,,,,,,,,,,
Joel Bryan,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Joel Dublanko,2020.0,0.0,0.0,0.0,0.0,0.68,0.58,,,,,,,,,,,,,,,,,,,,,
Joel Honigford,2021.0,0.16,0.16,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Joel Klatt,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,0.0,0.0,77.89,74.0,0.0,0.0,2004.0,0.0,0.0,85.21,80.95,0.0,0.0,2005.0,0.0,0.0,93.21,88.55,0.0,0.0
Joel Lanning,2015.0,0.0,0.0,50.73,48.19,0.0,0.0,2016.0,0.0,0.0,42.19,40.08,43.82,41.63,2017.0,0.0,0.0,2.51,2.38,10.84,10.3,,,,,,,
Joel Statham,2003.0,0.0,0.0,2.6,2.47,0.0,0.0,2004.0,0.0,0.0,90.5,85.98,0.0,0.0,2005.0,0.0,0.0,10.33,9.81,0.0,0.0,,,,,,,
Joel Stave,2012.0,0.0,0.0,45.13,45.13,0.0,0.0,2013.0,0.0,0.0,98.67,98.67,0.0,0.0,2014.0,0.0,0.0,62.42,62.42,0.0,0.0,2015.0,0.0,0.0,84.55,84.55,0.0,0.0
Joel Stelly,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Joel Wilson,2018.0,0.15,0.1,0.0,0.0,0.0,0.0,2019.0,0.1,0.07,0.0,0.0,0.0,0.0,2020.0,2.06,1.44,0.0,0.0,0.0,0.0,2021.0,13.38,9.37,0.0,0.0,0.0,0.0
Joeseph Sewell,2020.0,0.19,0.13,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Joey Aguilar,2023.0,0.0,0.0,97.58,74.16,11.61,8.82,2024.0,0.0,0.0,100.0,76.0,13.81,10.5,,,,,,,,,,,,,,
Joey Beljan,2021.0,5.51,3.86,0.0,0.0,0.0,0.0,2022.0,6.59,4.61,0.0,0.0,0.0,0.0,2024.0,0.18,0.17,0.0,0.0,0.0,0.0,,,,,,,
Joey Bozich,2005.0,0.0,0.0,0.25,0.24,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Joey Bruszer,2023.0,1.81,1.54,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Joey Bullen,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Joey Byerly,2004.0,0.0,0.0,1.93,1.47,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Joey Cheek,2023.0,0.0,0.0,0.0,0.0,-0.17,-0.16,,,,,,,,,,,,,,,,,,,,,
Joey Cuppari,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Joey Elliott,2006.0,0.0,0.0,2.97,2.97,0.0,0.0,2007.0,0.0,0.0,3.51,3.51,0.0,0.0,2008.0,0.0,0.0,1.35,1.35,0.0,0.0,2009.0,0.0,0.0,97.22,97.22,0.0,0.0
Joey Fields,2019.0,0.19,0.13,0.0,0.0,0.18,0.13,,,,,,,,,,,,,,,,,,,,,
Joey Gatewood,2018.0,0.0,0.0,0.0,0.0,0.64,0.64,2019.0,0.0,0.0,6.0,6.0,7.69,7.69,2020.0,0.0,0.0,4.08,4.08,1.43,1.43,2021.0,0.0,0.0,2.04,1.73,4.63,3.94
Joey Halzle,2006.0,0.0,0.0,0.28,0.27,0.0,0.0,2007.0,0.0,0.0,10.13,9.62,0.0,0.0,2008.0,0.0,0.0,2.73,2.59,0.0,0.0,,,,,,,
Joey Harrington,2000.0,0.0,0.0,97.51,92.63,0.0,0.0,2001.0,0.0,0.0,94.9,90.16,0.0,0.0,,,,,,,,,,,,,,
Joey Hildbold,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Joey Hobert,2020.0,1.52,1.44,0.0,0.0,0.0,0.0,2021.0,4.79,4.55,0.0,0.0,0.0,0.0,2023.0,29.37,22.32,0.0,0.0,-0.02,-0.02,2024.0,22.64,17.21,0.0,0.0,0.11,0.08
Joey Iosefa,2012.0,0.0,0.0,1.1,0.84,0.0,0.0,2013.0,0.0,0.0,1.63,1.24,0.0,0.0,2014.0,0.0,0.0,3.69,2.8,0.0,0.0,,,,,,,
Joey Kearney,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,0.0,0.0,0.07,0.05,0.0,0.0,,,,,,,,,,,,,,
Joey Labas,2022.0,0.0,0.0,10.55,10.55,0.45,0.45,2024.0,0.0,0.0,60.22,42.15,0.48,0.34,,,,,,,,,,,,,,
Joey Luchetti,2018.0,0.08,0.08,0.0,0.0,0.0,0.0,2021.0,3.54,3.36,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Joey Lynch,2003.0,0.0,0.0,3.13,2.19,0.0,0.0,2004.0,0.0,0.0,56.63,39.64,0.0,0.0,2005.0,0.0,0.0,97.67,68.37,0.0,0.0,2006.0,0.0,0.0,34.93,24.45,0.0,0.0
Joey Magnifico,2016.0,4.02,3.42,0.0,0.0,0.0,0.0,2017.0,7.06,6.0,0.0,0.0,0.0,0.0,2018.0,14.26,12.12,0.0,0.0,0.0,0.0,2019.0,7.04,5.98,0.0,0.0,0.0,0.0
Joey Mangili,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Joey Marousek,2021.0,0.0,0.0,0.21,0.15,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Joey Mathews,2000.0,0.0,0.0,3.61,3.61,0.0,0.0,2001.0,0.0,0.0,0.18,0.18,0.0,0.0,,,,,,,,,,,,,,
Joey Mattord,2024.0,2.03,1.42,0.0,0.0,6.41,4.49,,,,,,,,,,,,,,,,,,,,,
Joey Verhaegh,2016.0,2.27,1.59,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Joey Vincent,2003.0,0.0,0.0,1.01,0.77,0.0,0.0,2004.0,0.0,0.0,5.37,4.08,0.0,0.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Joey Wood,2018.0,0.0,0.0,0.0,0.0,0.06,0.06,,,,,,,,,,,,,,,,,,,,,
Joey Yellen,2019.0,0.0,0.0,14.04,13.34,-0.16,-0.15,2020.0,0.0,0.0,10.61,10.08,-1.7,-1.62,2022.0,0.0,0.0,6.06,4.61,-1.26,-0.96,,,,,,,
John Adams,2023.0,6.59,5.6,0.0,0.0,0.7,0.6,2024.0,6.87,5.84,0.0,0.0,0.4,0.34,,,,,,,,,,,,,,
John Alan Richter,2023.0,0.0,0.0,0.79,0.55,0.0,0.0,2024.0,0.0,0.0,14.66,10.26,0.17,0.12,,,,,,,,,,,,,,
John Bates,2017.0,0.46,0.35,0.0,0.0,0.0,0.0,2018.0,3.65,2.77,0.0,0.0,0.0,0.0,2019.0,5.34,4.06,0.0,0.0,0.0,0.0,2020.0,3.46,2.63,0.0,0.0,0.0,0.0
John Beck,2003.0,0.0,0.0,35.97,27.34,0.0,0.0,2004.0,0.0,0.0,83.34,63.34,0.0,0.0,2005.0,0.0,0.0,99.84,75.88,0.0,0.0,2006.0,0.0,0.0,94.67,71.95,0.0,0.0
John Bock II,2023.0,0.0,0.0,0.0,0.0,-0.32,-0.22,,,,,,,,,,,,,,,,,,,,,
John Brantley,2008.0,0.0,0.0,8.47,8.47,0.0,0.0,2009.0,0.0,0.0,18.7,18.7,0.0,0.0,2010.0,0.0,0.0,80.51,80.51,0.0,0.0,2011.0,0.0,0.0,84.64,84.64,0.0,0.0
John Brown III,2016.0,0.45,0.38,0.0,0.0,0.0,0.0,2017.0,0.0,0.0,0.0,0.0,0.99,0.84,,,,,,,,,,,,,,
John Burt,2016.0,5.7,5.42,0.0,0.0,0.0,0.0,2017.0,5.41,5.14,0.0,0.0,0.0,0.0,2018.0,0.12,0.11,0.0,0.0,0.0,0.0,2019.0,2.25,2.14,0.0,0.0,0.0,0.0
John Busha,2023.0,0.0,0.0,6.88,5.23,1.54,1.17,2024.0,0.0,0.0,29.27,22.25,5.28,4.01,,,,,,,,,,,,,,
John Cannon,2024.0,0.0,0.0,0.0,0.0,0.36,0.31,,,,,,,,,,,,,,,,,,,,,
John Chenal,2019.0,0.27,0.27,0.0,0.0,2.31,2.31,2020.0,0.0,0.0,0.0,0.0,11.16,11.16,2021.0,5.48,5.48,0.0,0.0,5.27,5.27,,,,,,,
John Chiles,2007.0,0.0,0.0,0.26,0.25,0.0,0.0,2008.0,0.0,0.0,4.64,4.41,0.0,0.0,,,,,,,,,,,,,,
John Christopher,2015.0,0.0,0.0,0.41,0.35,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John Cole,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John Copenhaver,2021.0,2.06,1.96,0.0,0.0,0.0,0.0,2022.0,2.56,2.43,0.0,0.0,0.0,0.0,2023.0,11.28,10.72,0.0,0.0,0.0,0.0,2024.0,18.21,17.3,0.0,0.0,0.13,0.12
John Crofoot,2012.0,0.0,0.0,0.08,0.08,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John David Booty,2003.0,0.0,0.0,1.19,1.13,0.0,0.0,2005.0,0.0,0.0,8.62,8.19,0.0,0.0,2006.0,0.0,0.0,97.12,92.26,0.0,0.0,2007.0,0.0,0.0,75.3,71.54,0.0,0.0
John David Moore,2016.0,1.27,1.27,0.0,0.0,0.3,0.3,2017.0,7.19,7.19,0.0,0.0,0.02,0.02,,,,,,,,,,,,,,
John David Weed,2007.0,0.0,0.0,0.81,0.77,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John David White,2019.0,0.58,0.58,0.0,0.0,0.0,0.0,2021.0,0.34,0.34,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
John Diarse,2016.0,14.67,13.94,0.0,0.0,0.0,0.0,2017.0,13.74,13.05,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
John Dunmore,2021.0,0.07,0.07,0.0,0.0,0.0,0.0,2022.0,1.83,1.74,0.79,0.75,0.0,0.0,,,,,,,,,,,,,,
John Emery Jr.,2019.0,0.5,0.5,0.0,0.0,10.0,10.0,2020.0,1.17,1.17,0.0,0.0,32.2,32.2,2022.0,6.06,6.06,0.0,0.0,14.98,14.98,2023.0,0.66,0.66,0.0,0.0,3.75,3.75
John Fadule,2015.0,0.0,0.0,23.68,22.5,0.0,0.0,2018.0,0.06,0.06,0.0,0.0,0.13,0.12,,,,,,,,,,,,,,
John Ferguson,2005.0,0.0,0.0,0.67,0.47,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John FitzPatrick,2019.0,0.35,0.35,0.0,0.0,0.0,0.0,2020.0,4.53,4.53,0.0,0.0,0.0,0.0,2021.0,1.1,1.1,0.0,0.0,0.0,0.0,,,,,,,
John Franklin III,2016.0,-0.07,-0.07,8.8,8.8,9.13,9.13,2017.0,3.97,2.78,0.82,0.57,4.79,3.35,,,,,,,,,,,,,,
John Gardner,2016.0,0.17,0.16,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John Gentry,2020.0,-0.25,-0.19,0.25,0.19,1.96,1.49,2021.0,0.39,0.3,0.0,0.0,5.77,4.39,2023.0,11.55,8.09,0.0,0.0,29.91,20.94,2024.0,3.7,2.59,0.0,0.0,3.99,2.79
John Goodman,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
John Haggerty,2019.0,0.0,0.0,0.0,0.0,0.09,0.06,,,,,,,,,,,,,,,,,,,,,
John Harris,2011.0,0.0,0.0,3.85,3.66,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John Hassell,2022.0,0.19,0.16,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John Henderson,2024.0,0.0,0.0,0.0,0.0,1.41,0.99,,,,,,,,,,,,,,,,,,,,,
John Hendrick,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
John Hightower,2018.0,16.32,12.4,0.0,0.0,7.91,6.01,2019.0,25.77,19.59,0.05,0.04,3.28,2.49,,,,,,,,,,,,,,
John Holcomb,2020.0,0.79,0.75,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John Holcombe II,2019.0,0.0,0.0,0.19,0.18,1.52,1.44,,,,,,,,,,,,,,,,,,,,,
John Humphrey,2017.0,5.04,4.79,0.0,0.0,0.0,0.0,2019.0,0.43,0.33,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
John Humphreys,2020.0,1.25,1.19,0.0,0.0,0.0,0.0,2021.0,8.68,8.25,0.0,0.0,0.0,0.0,2022.0,9.04,8.59,0.0,0.0,0.0,0.0,2023.0,5.82,5.53,0.0,0.0,0.0,0.0
John Hundley,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John Jackson III,2020.0,0.6,0.57,0.0,0.0,0.0,0.0,2021.0,0.22,0.21,0.0,0.0,0.0,0.0,2022.0,0.03,0.03,0.0,0.0,0.0,0.0,2023.0,6.35,4.83,0.0,0.0,0.0,0.0
John Johnson,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,8.5,6.46,2.24,1.7,0.0,0.0,2017.0,9.36,7.11,3.66,2.78,0.13,0.1,2019.0,0.06,0.05,0.0,0.0,0.0,0.0
John Kelly,2016.0,0.82,0.82,0.0,0.0,19.87,19.87,2017.0,7.17,7.17,0.24,0.24,59.63,59.63,,,,,,,,,,,,,,
John Kolar,2016.0,0.0,0.0,0.09,0.09,0.4,0.38,,,,,,,,,,,,,,,,,,,,,
John Lafferty,2002.0,0.0,0.0,0.38,0.36,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John Leday,2017.0,5.37,4.56,0.0,0.0,0.07,0.06,,,,,,,,,,,,,,,,,,,,,
John Lee Eldridge III,2021.0,0.0,0.0,0.0,0.0,1.38,1.05,2022.0,0.22,0.17,0.0,0.0,14.42,10.96,2023.0,8.91,6.77,0.0,0.0,16.52,12.56,,,,,,,
John Locke,2023.0,3.19,2.23,0.0,0.0,0.0,0.0,2024.0,0.03,0.02,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
John Long,2024.0,-0.14,-0.12,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John Love,2022.0,0.0,0.0,0.0,0.0,0.45,0.43,,,,,,,,,,,,,,,,,,,,,
John Lovett,2017.0,0.29,0.28,0.0,0.0,40.81,38.77,2018.0,0.64,0.61,0.0,0.0,25.03,23.78,2019.0,0.92,0.87,0.0,0.0,21.2,20.14,2020.0,4.81,4.57,0.0,0.0,14.25,13.54
John Mateer,2022.0,0.0,0.0,2.57,2.44,2.09,1.99,2023.0,0.17,0.16,6.61,6.28,13.34,12.67,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
John Metchie,2019.0,0.26,0.26,0.0,0.0,0.0,0.0,2020.0,16.98,16.98,0.0,0.0,0.0,0.0,2021.0,19.59,19.59,0.0,0.0,0.18,0.18,,,,,,,
John Michael Gyllenborg,2022.0,0.61,0.46,0.0,0.0,0.0,0.0,2023.0,15.72,11.95,0.0,0.0,0.0,0.0,2024.0,22.99,17.47,0.0,0.0,0.0,0.0,,,,,,,
John Mitchell,2016.0,6.79,4.75,0.0,0.0,0.0,0.0,2018.0,1.16,0.81,0.0,0.0,0.0,0.0,2019.0,14.5,10.15,0.0,0.0,0.0,0.0,2021.0,14.31,10.02,0.0,0.0,0.0,0.0
John Montague,2024.0,0.5,0.48,0.0,0.0,2.82,2.68,,,,,,,,,,,,,,,,,,,,,
John Mosure,2009.0,0.0,0.0,3.4,2.58,0.0,0.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
John Moten IV,2016.0,0.69,0.69,0.0,0.0,13.08,13.08,2017.0,0.0,0.0,0.0,0.0,1.21,1.21,2018.0,0.92,0.92,0.0,0.0,12.34,12.34,2019.0,1.32,1.32,0.0,0.0,3.61,3.61
John Mulchrone,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John Mundt,2016.0,12.39,11.77,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John Navarre,2000.0,0.0,0.0,28.43,28.43,0.0,0.0,2001.0,0.0,0.0,93.83,93.83,0.0,0.0,2002.0,0.0,0.0,98.0,98.0,0.0,0.0,2003.0,0.0,0.0,93.47,93.47,0.0,0.0
John Nielsen,2003.0,0.0,0.0,0.5,0.48,0.0,0.0,2004.0,0.0,0.0,8.12,7.71,0.0,0.0,,,,,,,,,,,,,,
John Nimmo,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John Niupalau,2016.0,12.66,8.86,0.0,0.0,0.0,0.0,2017.0,15.48,10.84,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
John O'Korn,2013.0,0.0,0.0,89.4,75.99,0.0,0.0,2014.0,0.0,0.0,32.55,27.67,0.0,0.0,2016.0,0.0,0.0,8.14,8.14,0.56,0.56,2017.0,0.0,0.0,32.97,32.97,-1.17,-1.17
John Okwoli,2017.0,5.75,4.37,0.0,0.0,0.0,0.0,2018.0,0.98,0.74,0.0,0.0,0.0,0.0,2019.0,2.09,1.59,0.0,0.0,0.0,0.0,,,,,,,
John Paddock,2018.0,0.0,0.0,0.71,0.5,-0.27,-0.19,2019.0,0.0,0.0,0.09,0.06,0.0,0.0,2021.0,0.0,0.0,2.45,1.72,-0.27,-0.19,2022.0,0.0,0.0,99.58,69.71,-2.25,-1.58
John Parker Wilson,2005.0,0.0,0.0,8.14,8.14,0.0,0.0,2006.0,0.0,0.0,96.14,96.14,0.0,0.0,2007.0,0.0,0.0,96.12,96.12,0.0,0.0,2008.0,0.0,0.0,92.89,92.89,0.0,0.0
John Paul Richardson,2021.0,6.94,6.59,0.0,0.0,-0.02,-0.02,2022.0,15.25,14.49,0.44,0.42,-0.31,-0.29,2023.0,12.71,12.07,0.0,0.0,0.32,0.3,2024.0,12.46,11.84,0.0,0.0,0.1,0.1
John Raine,2016.0,0.75,0.52,0.0,0.0,0.0,0.0,2017.0,0.84,0.59,0.0,0.0,0.0,0.0,2018.0,5.31,3.72,0.0,0.0,0.0,0.0,2019.0,14.34,10.04,0.0,0.0,0.0,0.0
John Randle Jr.,2023.0,0.0,0.0,0.0,0.0,0.06,0.06,,,,,,,,,,,,,,,,,,,,,
John Rattay,2001.0,0.0,0.0,11.75,11.16,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John Rhys Plumlee,2019.0,0.0,0.0,37.73,37.73,37.65,37.65,2020.0,1.15,1.15,2.61,2.61,2.23,2.23,2021.0,2.81,2.81,0.08,0.08,1.27,1.27,2022.0,0.24,0.2,70.11,59.59,29.2,24.82
John Robinson-Woodgett,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John Ross,2016.0,33.96,32.26,0.0,0.0,3.92,3.72,,,,,,,,,,,,,,,,,,,,,
John Rutledge,2000.0,0.0,0.0,0.44,0.44,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John Samuel Shenker,2018.0,3.07,3.07,0.0,0.0,0.0,0.0,2019.0,2.89,2.89,0.0,0.0,0.0,0.0,2020.0,2.0,2.0,0.0,0.0,0.0,0.0,2021.0,6.62,6.62,0.0,0.0,0.02,0.02
John Schacke,2000.0,0.0,0.0,8.76,6.13,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John Schrock,2012.0,0.0,0.0,0.15,0.14,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John Sciarra,2002.0,0.0,0.0,3.89,3.7,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John Simmons,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John Simon,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John Simpson,2019.0,0.0,0.0,0.0,0.0,1.12,1.06,,,,,,,,,,,,,,,,,,,,,
John Skaggs,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John Stephen Jones,2018.0,0.0,0.0,0.39,0.39,0.44,0.44,2019.0,0.0,0.0,9.32,9.32,0.62,0.62,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
John Stephens Jr.,2018.0,1.06,1.01,0.0,0.0,0.0,0.0,2019.0,3.09,2.94,0.0,0.0,0.0,0.0,2020.0,0.13,0.12,0.0,0.0,0.0,0.0,2021.0,11.82,8.98,0.0,0.0,0.0,0.0
John Stocco,2003.0,0.0,0.0,2.17,2.17,0.0,0.0,2004.0,0.0,0.0,99.83,99.83,0.0,0.0,2005.0,0.0,0.0,96.9,96.9,0.0,0.0,2006.0,0.0,0.0,80.22,80.22,0.0,0.0
John Tank Miller,2018.0,0.0,0.0,0.0,0.0,0.38,0.29,2019.0,0.58,0.44,0.0,0.0,0.92,0.7,2020.0,0.0,0.0,0.0,0.0,0.97,0.74,,,,,,,
John Thomas Shepherd,2006.0,0.0,0.0,2.3,1.61,0.0,0.0,2007.0,0.0,0.0,1.29,0.9,0.0,0.0,2008.0,0.0,0.0,0.92,0.64,0.0,0.0,2009.0,0.0,0.0,17.94,12.56,0.0,0.0
John Thompson,2016.0,3.32,3.15,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John Torp,2004.0,0.0,0.0,-0.04,-0.04,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John Trainor,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
John Tsimis,2016.0,2.83,2.83,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John Turman,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John Turner,2018.0,0.0,0.0,0.0,0.0,0.33,0.23,,,,,,,,,,,,,,,,,,,,,
John Ursua,2016.0,16.24,12.34,0.0,0.0,2.17,1.65,2017.0,25.01,19.01,0.0,0.0,0.0,0.0,2018.0,34.06,25.89,0.0,0.0,4.68,3.56,,,,,,,
John Urzua,2016.0,0.0,0.0,19.89,13.92,-0.96,-0.67,2017.0,0.4,0.28,38.53,26.97,-0.27,-0.19,,,,,,,,,,,,,,
John Vardzel,2019.0,0.09,0.09,0.0,0.0,0.0,0.0,2020.0,0.09,0.09,0.0,0.0,0.0,0.0,2021.0,0.06,0.06,0.0,0.0,0.0,0.0,,,,,,,
John Weed,2007.0,0.0,0.0,0.81,0.77,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John Welsh,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,0.0,0.0,61.09,46.43,0.0,0.0,,,,,,,,,,,,,,
John White,2024.0,0.0,0.0,5.72,4.35,1.85,1.41,,,,,,,,,,,,,,,,,,,,,
John Wienke,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
John Williams,2016.0,1.0,0.85,0.0,0.0,0.0,0.0,2017.0,1.66,1.41,0.0,0.0,0.25,0.21,2018.0,8.04,6.83,0.0,0.0,0.51,0.43,2019.0,0.59,0.5,0.0,0.0,0.0,0.0
John Wohlgemuth,2001.0,0.0,0.0,0.81,0.77,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John Wolford,2014.0,0.0,0.0,98.13,93.22,0.0,0.0,2015.0,0.0,0.0,67.31,63.94,0.0,0.0,2016.0,-0.14,-0.13,91.18,86.62,31.39,29.82,2017.0,0.0,0.0,88.29,83.88,36.62,34.79
John Wolgemuth,2001.0,0.0,0.0,0.81,0.77,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
John-Keawe Sagapolutele,2024.0,0.0,0.0,0.65,0.49,-0.34,-0.26,,,,,,,,,,,,,,,,,,,,,
Johnathan Arceneaux,2023.0,0.2,0.15,0.0,0.0,0.66,0.5,2024.0,0.67,0.51,0.0,0.0,4.08,3.1,,,,,,,,,,,,,,
Johnathan Bennett,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0
Johnathan Boone,2016.0,14.59,11.09,2.43,1.85,0.0,0.0,2017.0,6.24,4.74,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Johnathan Brantley,2016.0,0.0,0.0,1.88,1.6,3.69,3.14,2017.0,0.0,0.0,2.63,2.24,8.31,7.06,,,,,,,,,,,,,,
Johnathan Coleman,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Johnathan Ford,2016.0,0.57,0.57,0.0,0.0,0.09,0.09,,,,,,,,,,,,,,,,,,,,,
Johnathan Hawkins,2016.0,7.02,4.91,0.0,0.0,13.36,9.35,2017.0,-0.03,-0.02,0.0,0.0,6.53,4.57,2018.0,0.74,0.52,0.0,0.0,2.15,1.5,,,,,,,
Johnathan Lewis,2017.0,0.0,0.0,20.31,20.31,13.64,13.64,,,,,,,,,,,,,,,,,,,,,
Johnathan Lloyd,2016.0,13.56,12.88,0.0,0.0,0.08,0.08,2017.0,9.74,9.25,0.0,0.0,0.07,0.07,2018.0,17.5,16.62,0.0,0.0,0.1,0.1,,,,,,,
Johnathan Thomas,2018.0,0.0,0.0,0.0,0.0,3.1,3.1,,,,,,,,,,,,,,,,,,,,,
Johnathan Vickers,2016.0,0.0,0.0,0.0,0.0,0.84,0.8,2017.0,0.98,0.93,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Johnathan Warzeka,2009.0,0.0,0.0,6.95,5.28,0.0,0.0,2011.0,0.0,0.0,4.0,3.04,0.0,0.0,,,,,,,,,,,,,,
Johnathon Johnson,2016.0,10.14,10.14,0.0,0.0,2.32,2.32,2017.0,15.84,15.84,0.0,0.0,0.0,0.0,2018.0,19.07,19.07,0.0,0.0,0.15,0.15,2019.0,5.5,5.5,0.0,0.0,0.36,0.36
Johnathon Sutton,2017.0,-0.02,-0.02,0.0,0.0,2.34,2.22,2018.0,0.0,0.0,0.0,0.0,0.57,0.54,,,,,,,,,,,,,,
Johncarlos Miller II,2024.0,6.42,6.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
Johnnie Daniels,2024.0,1.32,1.32,0.0,0.0,26.84,26.84,,,,,,,,,,,,,,,,,,,,,
