player_name,pos,birth_date,team,conf,draft_year,draft_round,breakout_year,breakout_age,DOM,PDOM,RDOM,Year,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,avoided_tackles,big_time_throws,breakaway_attempts,breakaway_percent,breakaway_yards,btt_rate,caught_percent,completion_percent,completions,contested_catch_rate,contested_receptions,contested_targets,def_gen_pressures,designed_yards,drop_rate,dropbacks,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,fumbles,gap_attempts,hit_as_threw,interceptions,pass_tds,pass_yds,passing_snaps,pressure_to_sack_rate,qb_rating,rec_tds,rec_yards,rec_yds,receptions,route_rate,routes,run_plays,rush_tds,rush_yds,sack_percent,sacks,scramble_yards,scrambles,slot_rate,slot_snaps,targets,team_pr_tds,team_pr_yds,team_ru_tds,team_ru_yds,total_touches,turnover_worthy_plays,twp_rate,wide_rate,wide_snaps,yards_after_catch,yards_after_catch_per_reception,yards_after_contact,yards_per_reception,yco_attempt,ypa,yprr,zone_attempts
Xavier Hutchinson,WR,2000-06-01,Iowa State,Big 12,2023,6,2020.0,20.25188227241615,0.3443003401531527,0.0,0.0,2022.0,,,,9.2,,13.0,,,,,,66.5,,,45.2,14.0,31.0,,,5.3,,6.0,,,,63.5,,1.0,,,3.0,0.0,0.0,,,,6.0,,1171.0,107.0,95.3,430.0,,0.0,0.0,,,,,29.3,132.0,161.0,19.0,3141.0,10.0,1296.0,,,,70.1,316.0,447.0,4.2,,10.9,,,2.72,
Andrei Iosivas,WR,1999-10-15,CIN,,2023,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demario Douglas,WR,2000-12-08,Liberty,Ind,2023,6,,,0.0,0.0,0.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,1.0,,136.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Deuce Vaughn,RB,2001-11-02,Kansas State,Big 12,2023,6,2020.0,18.830937713894592,0.1844005589674044,0.0,0.5307147030228407,2021.5,,,262.5,,,51.5,,19.5,41.7,620.0,,,,,,,,,1485.0,,,2.0,9.0,51.5,689.0,66.0,39.0,1.0,150.5,,,0.0,0.0,,,,3.5,420.5,423.0,46.0,,275.0,355.5,13.5,1481.0,,,0.0,0.0,,,62.0,17.5,2768.0,30.0,2514.5,308.5,,,,,,,689.0,,2.66,5.7,1.575,106.0
Zach Evans,RB,2001-05-30,North Texas,American,2023,6,2021.0,20.257357973990416,0.0418161402280747,0.0,0.276651406147809,2022.0,,,144.0,,,35.0,,17.0,45.9,427.0,,,,,,,,,930.0,,,2.0,3.0,35.0,513.0,,33.0,3.0,67.0,,,0.0,0.0,,,,1.0,119.0,119.0,12.0,,127.0,184.0,9.0,936.0,,,0.0,0.0,,,19.0,22.0,3117.0,33.0,3336.0,156.0,,,,,,,513.0,,3.56,6.5,0.94,77.0
Antoine Green,WR,1999-11-15,North Carolina,ACC,2023,7,,,0.18623233852460586,0.0,0.0,2021.5,,,,18.55,,5.5,,,,,,66.1,,,63.9,6.5,10.5,,,6.3,,2.5,,,,86.8,,0.0,,,0.0,0.0,0.0,,,,6.0,,705.0,37.0,95.75,382.5,,0.0,0.0,,,,,3.25,13.5,56.0,32.0,3827.0,27.0,2457.0,,,,96.75,386.5,190.5,5.15,,19.15,,,1.89,
Zack Kuntz,TE,1999-06-06,Old Dominion,Sun Belt,2023,7,2021.0,22.239561943874055,0.2905921680993314,0.0,0.0,2021.0,,,,10.1,,7.0,,,,,,65.2,,,44.4,8.0,18.0,,,5.2,,4.0,,,,127.8,,1.0,,,5.0,0.0,0.0,,,,5.0,,692.0,73.0,92.0,321.0,,0.0,0.0,,,,,66.5,232.0,112.0,15.0,2792.0,22.0,2056.0,,,,6.6,23.0,263.0,3.6,,9.5,,,2.16,
DeWayne McBride,RB,2001-07-08,UAB,CUSA,2023,7,2020.0,19.15126625598905,0.0018982536066818,0.0,0.5772350654664484,2022.0,,,233.0,,,72.0,,25.0,52.2,889.0,,,,,,,,,1702.0,,,0.0,1.0,72.0,1072.0,,45.0,5.0,77.0,,,0.0,0.0,,,,0.0,10.0,10.0,2.0,,68.0,254.0,19.0,1713.0,,,0.0,0.0,,,4.0,15.0,2634.0,32.0,3055.0,235.0,,,,,,,1072.0,,4.6,7.3,0.15,155.0
Colton Dowell,WR,1999-04-19,Louisiana,Sun Belt,2023,7,,,0.0,0.0012070006035003,0.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,,27.0,3314.0,42.0,3604.0,,,,,,,,,,,,,
Lew Nichols,RB,2001-08-16,Central Michigan,MAC,2023,7,2020.0,19.044490075290895,0.053437164335397844,0.0029710144927536,0.5678399378399378,2021.5,,,257.5,,,44.0,,16.0,29.4,431.0,,,,,,,,,1231.0,,,4.0,4.0,44.0,682.5,,35.0,1.5,122.0,,,0.0,20.5,,,,1.0,224.0,233.0,30.0,,241.0,298.5,11.0,1232.0,,,0.0,0.0,,,40.0,23.5,2973.5,20.0,2132.5,287.5,,,,,,,682.5,,2.59,4.45,0.885,132.0
Kenny McIntosh,RB,2000-03-03,Georgia,SEC,2023,7,2022.0,22.49691991786448,0.0891530622628617,0.0,0.2482142857142857,2022.0,,,151.0,,,44.0,,8.0,27.3,225.0,,,,,,,,,824.0,,,0.0,14.0,44.0,467.0,,24.0,2.0,58.0,,,0.0,0.0,,,,2.0,509.0,505.0,42.0,,231.0,187.0,10.0,829.0,,,0.0,0.0,,,49.0,31.0,4438.0,44.0,3080.0,193.0,,,,,,,467.0,,3.09,5.5,2.2,88.0
Max Duggan,QB,2001-03-12,Texas Christian,Big 12,2023,7,2019.0,18.472279260780287,0.0001273560876209,0.9558112968708996,0.1945778134118941,2022.0,74.2,391.0,420.0,9.7,2.8,20.0,21.0,6.0,29.5,190.0,4.8,,63.6,267.0,,,,162.0,422.0,7.9,481.0,23.0,0.0,14.0,209.0,29.2,21.0,2.0,28.0,2.0,8.0,32.0,3698.0,504.0,18.5,109.2,0.0,1.0,1.0,1.0,,1.0,442.0,9.0,423.0,6.2,30.0,221.0,30.0,,,1.0,33.0,3926.0,37.0,2899.0,88.0,15.0,3.0,,,,,272.0,,2.32,8.8,1.0,20.0
Jalen Brooks,WR,2000-05-07,South Carolina,SEC,2023,7,,,0.096295343452534,0.0,0.0350233728874505,2022.0,,,,11.4,,6.0,,,,,,71.7,,,57.1,4.0,7.0,,,5.7,,2.0,,,,183.2,,1.0,,,1.0,0.0,0.0,,,,1.0,,504.0,33.0,94.7,284.0,,1.0,51.0,,,,,17.3,52.0,46.0,23.0,3380.0,27.0,1545.0,,,,81.7,245.0,224.0,6.8,,15.1,,,1.76,
Brayden Willis,TE,1999-11-11,Oklahoma,Big 12,2023,7,,,0.2072731341613516,0.022143896162023,0.0045582047685834,2022.0,,,,6.8,,15.0,,,,,,66.1,,,37.5,3.0,8.0,,,7.1,,3.0,,,,68.6,,1.0,,,2.0,1.0,24.0,,,,7.0,,514.0,39.0,87.6,366.0,,0.0,26.0,,,,,48.8,204.0,59.0,27.0,3310.0,28.0,2852.0,,,,4.3,18.0,282.0,7.2,,12.9,,,1.37,
Ronnie Bell,WR,2000-01-28,Michigan,Big Ten,2023,7,2013.0,13.593429158110885,0.189044237313212,0.0,0.0,2020.0,,,,11.9,,6.0,,,,,,68.4,,,50.0,2.0,4.0,,,7.1,,2.0,,,,,,0.0,,,0.0,0.0,0.0,,,,1.0,,401.0,26.0,95.3,182.0,,0.0,0.0,,,,,50.3,96.0,38.0,9.0,1502.0,12.0,786.0,,,,49.2,94.0,207.0,8.0,,15.4,,,2.2,
Grant Dubose,WR,2001-06-20,Charlotte,CUSA,2023,7,2021.0,20.199863107460644,0.2884378843788437,0.0,0.0,2022.0,,,,11.7,,11.0,,,,,,59.4,,,44.8,13.0,29.0,,,8.7,,6.0,,,,,,0.0,,,4.0,0.0,0.0,,,,9.0,,792.0,63.0,91.2,425.0,,0.0,0.0,,,,,13.5,63.0,106.0,27.0,3252.0,13.0,1393.0,,,,86.1,401.0,302.0,4.8,,12.6,,,1.87,
Caleb Williams,QB,2001-11-18,USC,Pac-12,2024,1,2021.0,19.786447638603697,0.00086625086625085,0.8982300582536805,0.22681047778042765,2022.5,76.75,417.5,448.0,9.45,3.2,23.5,29.5,3.5,16.9,90.5,6.1,,67.25,301.0,,,,169.0,226.0,5.7,511.5,19.0,0.0,12.5,115.5,55.150000000000006,22.0,11.0,17.0,2.0,5.0,36.0,4085.0,552.5,19.6,118.15,0.0,6.5,7.5,0.5,,1.0,324.0,10.5,262.0,6.5,32.5,264.0,30.0,,,0.5,40.0,4512.5,31.5,2073.0,54.5,14.5,2.7,,,,,252.5,,2.895,9.15,7.5,20.0
Jayden Daniels,QB,2000-12-18,LSU,SEC,2024,1,2019.0,18.702258726899384,0.0,0.9191156628741741,0.2953920554770154,2021.5,71.5,200.0,208.0,10.85,2.64,22.5,17.0,5.5,33.3,211.5,6.800000000000001,,64.69999999999999,142.5,,,,68.0,348.0,6.25,256.5,10.0,0.0,10.5,128.5,92.94999999999999,25.0,2.5,11.0,1.0,2.5,22.5,2256.5,273.0,22.6,121.89999999999999,0.0,0.0,0.0,0.0,,0.5,205.0,7.0,678.5,6.35,14.5,410.5,32.5,,,0.0,24.5,2591.5,25.0,1858.0,41.0,4.5,1.65,,,,,339.5,,4.465,9.9,0.0,16.5
Drake Maye,QB,2002-08-30,North Carolina,ACC,2024,1,2022.0,20.005475701574262,0.0,0.9621858306776596,0.27942831265674534,2022.5,75.35,432.5,470.5,10.7,2.835,23.0,40.0,5.0,14.5,118.0,8.05,,64.5,304.0,,,,192.0,260.0,6.8999999999999995,572.5,22.0,0.0,8.0,170.0,23.950000000000003,28.0,5.0,2.0,7.0,8.0,31.0,3964.5,602.0,18.9,104.95,0.0,0.0,0.0,0.0,,1.0,375.5,8.0,573.5,6.2,36.0,480.5,63.5,,,0.5,32.0,4109.5,26.0,2323.0,59.0,12.0,2.0,,,,,425.0,,3.46,8.4,0.0,11.5
Marvin Harrison Jr.,WR,2002-08-11,Ohio State,Big Ten,2024,1,2022.0,20.057494866529773,0.4423296828957206,0.0,0.0322022160664819,2023.0,,,,13.1,,5.0,,,,,,58.8,,,43.3,13.0,30.0,,,8.2,,6.0,,,,62.1,,0.0,,,4.0,0.0,0.0,,,,14.0,,1211.0,67.0,96.2,352.0,,1.0,26.0,,,,,19.4,71.0,114.0,26.0,3498.0,20.0,1805.0,,,,79.8,292.0,427.0,6.4,,18.1,,,3.44,
Malik Nabers,WR,2003-07-28,LSU,SEC,2024,1,2022.0,19.096509240246405,0.337143564560723,0.0,0.0001880406167732,2023.0,,,,12.2,,25.0,,,,,,69.5,,,45.5,10.0,22.0,,,5.3,,5.0,,,,50.8,,0.0,,,2.0,0.0,0.0,,,,14.0,,1569.0,89.0,95.8,431.0,,0.0,1.0,,,,,53.6,241.0,128.0,44.0,4406.0,34.0,2659.0,,,,46.0,207.0,589.0,6.6,,17.6,,,3.64,
Michael Penix,QB,2000-05-08,Washington,Pac-12,2024,1,2020.0,20.317590691307323,0.0,0.967108513625962,0.0848420985407286,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,4641.0,,,,0.0,,0.0,,,,,4.0,92.0,,,,,,,,32.0,4807.0,33.0,1898.0,,,,,,,,,,,,,
Rome Odunze,WR,2002-06-03,Washington,Pac-12,2024,1,2021.0,19.247091033538673,0.3301214967583848,0.0,0.0282738095238095,2023.0,,,,15.5,,15.0,,,,,,65.7,,,75.0,21.0,28.0,,,3.2,,3.0,,,,,,2.0,,,6.0,0.0,0.0,,,,13.0,,1640.0,92.0,93.5,560.0,,1.0,37.0,,,,,17.4,104.0,140.0,38.0,5155.0,28.0,1776.0,,,,81.8,490.0,514.0,5.6,,17.8,,,2.93,
J.J. McCarthy,QB,2003-01-20,Michigan,Big Ten,2024,1,2022.0,19.613963039014372,0.0,0.9249479979199168,0.0773264984227129,2023.0,80.0,325.0,333.0,9.4,2.84,17.0,20.0,3.0,14.4,49.0,5.9,,72.1,240.0,,,,113.0,172.0,7.7,370.0,20.0,0.0,9.0,78.0,,13.0,3.0,14.0,1.0,4.0,22.0,2991.0,380.0,16.8,116.6,0.0,0.0,0.0,0.0,,1.0,445.0,3.0,202.0,5.1,19.0,168.0,18.0,,,0.0,24.0,3205.0,40.0,2536.0,39.0,11.0,2.9,,,,,188.0,,3.3,9.0,0.0,10.0
Bo Nix,QB,2000-02-25,Oregon,Pac-12,2024,1,2019.0,19.515400410677618,0.0,0.9608026500652842,0.2317281883623551,2021.5,77.0,397.0,414.0,7.699999999999999,2.6550000000000002,7.5,19.0,2.0,8.55,34.0,4.4,,68.3,287.5,,,,98.0,170.0,7.6,455.0,23.0,0.0,3.5,86.5,12.65,14.0,2.5,12.5,2.0,5.0,28.5,3461.5,479.0,11.05,109.0,0.0,0.0,0.0,0.0,,1.0,337.0,6.5,311.0,2.65,11.5,198.0,26.5,,,0.5,30.5,3640.0,24.5,2185.5,47.5,8.5,1.9,,,,,176.5,,2.24,8.1,0.0,21.0
Brock Bowers,TE,2002-12-13,Georgia,SEC,2024,1,2021.0,18.718685831622174,0.2351858404921186,0.0,0.022367007532185547,2022.0,,,,7.65,,14.5,,,,,,78.9,,,41.85,5.0,11.0,,,4.25,,2.5,,,,85.6,,1.0,,,1.0,0.0,0.0,,,,9.5,,798.0,56.0,86.4,282.0,,1.0,42.0,,,,,47.15,154.0,71.0,34.0,4026.0,34.5,2772.5,,,,10.1,33.0,504.0,9.0,,14.3,,,2.83,
Brian Thomas,WR,2002-10-08,Indiana,Big Ten,2024,1,,,0.1589711417816813,0.0,0.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,5.0,,376.0,,,,,0.0,0.0,,,,,,,,25.0,3188.0,11.0,1561.0,,,,,,,,,,,,,
Xavier Worthy,WR,2003-04-27,Texas,Big 12,2024,1,2021.0,18.349075975359344,0.306752702088657,0.0021620953792933,0.00404820637143905,2022.0,,,,11.850000000000001,,13.0,,,,,,61.6,,,36.9,5.0,15.5,,,5.449999999999999,,4.0,,,,67.9,,1.0,,,4.5,0.0,17.5,,,,8.5,,997.5,68.5,95.5,424.5,,0.0,21.0,,,,,34.7,156.5,111.0,27.0,3376.0,27.0,2515.5,,,,65.1,286.5,548.5,8.05,,14.65,,,2.375,
Ricky Pearsall,WR,2000-09-09,Florida,SEC,2024,1,2021.0,20.97741273100616,0.2681703545911761,0.02666106940603185,0.0441241175456656,2022.0,,,,10.1,,6.5,,,,,,73.15,,,50.0,4.5,9.0,,,3.5,,2.0,,,,70.6,,0.5,,,2.5,0.5,29.5,,,,4.0,,772.5,56.5,94.45,386.5,,1.5,53.0,,,,,48.45,202.5,77.0,16.0,2821.0,27.5,2166.0,,,,50.900000000000006,204.0,328.5,5.85,,13.45,,,1.9649999999999999,
Xavier Legette,WR,2001-01-29,South Carolina,SEC,2024,1,,,0.3547661870503596,0.0,-0.004407443682664,2023.0,,,,13.8,,8.0,,,,,,73.2,,,47.6,10.0,21.0,,,2.7,,2.0,,,,1.6,,0.0,,,3.0,0.0,0.0,,,,7.0,,1255.0,71.0,95.9,398.0,,0.0,-9.0,,,,,34.0,141.0,97.0,21.0,3336.0,17.0,1021.0,,,,64.6,268.0,451.0,6.4,,17.7,,,3.15,
Keon Coleman,WR,2003-05-17,Florida State,ACC,2024,2,2022.0,19.29363449691992,0.3134924694515487,0.0,0.0004755111745126,2023.0,,,,12.4,,9.0,,,,,,57.5,,,33.3,10.0,30.0,,,3.8,,2.0,,,,78.5,,1.0,,,2.0,0.0,0.0,,,,11.0,,658.0,50.0,93.8,379.0,,0.0,2.0,,,,,29.2,118.0,87.0,25.0,3519.0,32.0,2103.0,,,,69.6,281.0,314.0,6.3,,13.2,,,1.74,
Ladd McConkey,WR,2001-11-11,Georgia,SEC,2024,2,,,0.1987527075549869,0.0,0.0444805194805194,2022.0,,,,12.6,,15.0,,,,,,70.7,,,44.4,4.0,9.0,,,9.4,,6.0,,,,369.2,,1.0,,,2.0,0.0,0.0,,,,7.0,,762.0,58.0,96.2,352.0,,2.0,134.0,,,,,24.6,90.0,82.0,31.0,4438.0,44.0,3080.0,,,,75.1,275.0,378.0,6.5,,13.1,,,2.16,
Ja'Lynn Polk,WR,2002-04-11,Washington,Pac-12,2024,2,2023.0,21.39082819986311,0.2308361835724131,0.0,0.0268661518661518,2023.0,,,,13.8,,13.0,,,,,,63.9,,,54.2,13.0,24.0,,,5.5,,4.0,,,,,,1.0,,,2.0,0.0,0.0,,,,9.0,,1159.0,69.0,93.7,506.0,,1.0,32.0,,,,,41.1,222.0,108.0,38.0,5155.0,28.0,1776.0,,,,58.7,317.0,356.0,5.2,,16.8,,,2.29,
Jonathon Brooks,RB,2003-07-21,Texas,Big 12,2024,2,2023.0,20.11498973305955,0.0553348159130219,0.0,0.388297037985935,2023.0,,,187.0,,,61.0,,16.0,43.3,492.0,,,,,,,,,1135.0,,,2.0,11.0,61.0,732.0,77.4,24.0,1.0,86.0,,,0.0,0.0,,,,1.0,286.0,286.0,25.0,,191.0,204.0,10.0,1139.0,,,0.0,0.0,,,29.0,25.0,4047.0,29.0,2638.0,212.0,,,,,,,732.0,,3.91,6.1,1.5,101.0
Adonai Mitchell,WR,2002-10-08,Texas,Big 12,2024,2,2023.0,20.89801505817933,0.3243983197430195,0.0,0.0001895375284306,2023.0,,,,16.0,,6.0,,,,,,64.0,,,36.4,4.0,11.0,,,1.8,,1.0,,,,0.0,,0.0,,,2.0,0.0,0.0,,,,11.0,,845.0,55.0,96.3,492.0,,0.0,1.0,,,,,18.4,94.0,86.0,25.0,4047.0,29.0,2638.0,,,,81.6,417.0,178.0,3.2,,15.4,,,1.72,
Ben Sinnott,TE,2002-06-14,Kansas State,Big 12,2024,2,2023.0,21.215605749486652,0.2078149920255183,0.0,0.0,2023.0,,,,10.1,,13.0,,,,,,65.8,,,35.7,5.0,14.0,,,4.0,,2.0,,,,132.9,,1.0,,,3.0,0.0,0.0,,,,6.0,,676.0,48.0,87.8,332.0,,0.0,0.0,,,,,34.4,130.0,73.0,30.0,3135.0,32.0,2653.0,,,,6.1,23.0,326.0,6.8,,13.9,,,2.02,
Malachi Corley,WR,2002-03-21,Western Kentucky,CUSA,2024,3,2022.0,20.449007529089663,0.272429549086836,0.0,0.0040145985401459,2023.0,,,,5.5,,14.0,,,,,,68.7,,,23.5,4.0,17.0,,,7.1,,6.0,,,,,,2.0,,,4.0,0.0,0.0,,,,11.0,,984.0,79.0,93.9,354.0,,0.0,11.0,,,,,85.9,324.0,115.0,38.0,3853.0,12.0,1370.0,,,,13.5,51.0,683.0,8.6,,12.5,,,2.78,
Trey Benson,RB,2002-07-23,Florida State,ACC,2024,3,2022.0,20.109514031485283,0.0522534811025859,0.0,0.4341565620542083,2023.0,,,156.0,,,43.0,,15.0,53.9,488.0,,,,,,,,,905.0,,,3.0,7.0,43.0,551.0,,23.0,0.0,95.0,,,0.0,0.0,,,,1.0,227.0,227.0,20.0,,156.0,199.0,14.0,906.0,,,0.0,0.0,,,24.0,25.0,3519.0,32.0,2103.0,176.0,,,,,,,551.0,,3.53,5.8,1.46,61.0
Jermaine Burton,WR,2001-06-28,Alabama,SEC,2024,3,2023.0,22.17659137577002,0.303206627405675,0.0,0.0,2023.0,,,,20.2,,3.0,,,,,,68.4,,,56.3,9.0,16.0,,,0.0,,0.0,,,,63.3,,1.0,,,3.0,0.0,0.0,,,,8.0,,798.0,39.0,97.6,290.0,,0.0,0.0,,,,,19.9,59.0,57.0,23.0,3086.0,32.0,2417.0,,,,80.1,238.0,130.0,3.3,,20.5,,,2.75,
Tip Reiman,TE,2001-09-17,Illinois,Big Ten,2024,3,,,0.0971858952413557,0.0,0.0,2023.0,,,,6.0,,2.0,,,,,,79.2,,,25.0,1.0,4.0,,,0.0,,0.0,,,,100.3,,0.0,,,0.0,0.0,0.0,,,,3.0,,203.0,19.0,71.5,243.0,,0.0,0.0,,,,,32.6,111.0,24.0,23.0,3175.0,12.0,1517.0,,,,4.7,16.0,105.0,5.5,,10.7,,,0.84,
Blake Corum,RB,2000-11-25,Michigan,Big Ten,2024,3,2021.0,20.76659822039699,0.0390860634425377,0.0,0.5829652996845426,2023.0,,,258.0,,,30.0,,13.0,31.8,396.0,,,,,,,,,1245.0,,,1.0,1.0,30.0,624.0,,25.0,3.0,165.0,,,0.0,0.0,,,,1.0,117.0,117.0,16.0,,135.0,292.0,27.0,1245.0,,,0.0,0.0,,,18.0,24.0,3205.0,40.0,2536.0,274.0,,,,,,,624.0,,2.42,4.8,0.87,91.0
Roman Wilson,WR,2001-06-19,Michigan,Big Ten,2024,3,2023.0,22.20123203285421,0.3730889235569423,0.0,0.0019716088328075,2023.0,,,,13.9,,2.0,,,,,,71.6,,,37.5,3.0,8.0,,,2.0,,1.0,,,,,,0.0,,,1.0,0.0,0.0,,,,12.0,,789.0,48.0,98.0,294.0,,0.0,10.0,,,,,68.7,206.0,67.0,24.0,3205.0,40.0,2536.0,,,,31.3,94.0,221.0,4.6,,16.4,,,2.68,
MarShawn Lloyd,RB,2001-01-05,USC,Pac-12,2024,3,2022.0,21.65366187542779,0.0267960267960267,0.0,0.3706493506493507,2023.0,,,115.0,,,46.0,,18.0,56.7,463.0,,,,,,,,,816.0,,,1.0,10.0,46.0,457.0,87.1,24.0,3.0,66.0,,,0.0,0.0,,,,0.0,232.0,232.0,13.0,,190.0,156.0,9.0,820.0,,,0.0,0.0,,,18.0,37.0,4329.0,33.0,1750.0,128.0,,,,,,,457.0,,3.97,7.1,1.22,48.0
Jalen McMillan,WR,2001-12-07,Washington,Pac-12,2024,3,2022.0,20.733744010951405,0.2548334460162263,0.0,0.000526870389884,2022.0,,,,13.1,,13.0,,,,,,66.9,,,33.3,5.0,15.0,,,8.1,,7.0,,,,25.9,,0.0,,,3.0,0.0,0.0,,,,9.0,,1098.0,79.0,95.4,473.0,,0.0,2.0,,,,,92.5,459.0,118.0,32.0,4807.0,33.0,1898.0,,,,5.6,28.0,430.0,5.4,,13.9,,,2.32,
Luke McCaffrey,WR,2001-04-02,Rice,American,2024,3,2020.0,19.416837782340863,0.3752652923995041,0.0,0.0407381615598885,2023.0,,,,10.7,,9.0,,,,,,59.2,,,60.7,17.0,28.0,,,4.1,,3.0,,,,33.9,,0.0,,,10.0,0.0,0.0,,,,13.0,,992.0,71.0,94.6,471.0,,0.0,117.0,,,,,71.5,356.0,120.0,29.0,3282.0,21.0,1436.0,,,,27.9,139.0,423.0,6.0,,14.0,,,2.11,
Ja'Tavion Sanders,TE,2003-03-27,Texas,Big 12,2024,4,2022.0,19.433264887063658,0.211310041137957,0.0,0.0,2022.0,,,,8.2,,7.0,,,,,,75.0,,,53.3,8.0,15.0,,,6.9,,4.0,,,,0.0,,0.0,,,1.0,0.0,0.0,,,,5.0,,613.0,54.0,79.1,349.0,,0.0,0.0,,,,,26.1,115.0,72.0,22.0,3138.0,29.0,2446.0,,,,12.7,56.0,287.0,5.3,,11.4,,,1.76,
Troy Franklin,WR,2003-02-06,Oregon,Pac-12,2024,4,2022.0,19.567419575633128,0.2852289773228624,0.0,0.0,2023.0,,,,12.8,,13.0,,,,,,71.1,,,36.8,7.0,19.0,,,10.0,,9.0,,,,51.8,,0.0,,,1.0,0.0,0.0,,,,14.0,,1383.0,81.0,95.0,417.0,,0.0,0.0,,,,,18.2,80.0,114.0,49.0,4857.0,33.0,2583.0,,,,80.9,355.0,538.0,6.6,,17.1,,,3.32,
Theo Johnson,TE,2001-02-26,Penn State,Big Ten,2024,4,,,0.1776684555754323,0.0,0.0,2023.0,,,,7.2,,2.0,,,,,,75.6,,,75.0,3.0,4.0,,,5.6,,2.0,,,,,,0.0,,,0.0,0.0,0.0,,,,7.0,,341.0,34.0,84.9,270.0,,0.0,0.0,,,,,38.1,121.0,45.0,30.0,2795.0,26.0,2403.0,,,,9.7,31.0,170.0,5.0,,10.0,,,1.26,
Javon Baker,WR,2002-02-18,UCF,Big 12,2024,4,2022.0,20.53388090349076,0.3151258422512881,0.0,0.0,2023.0,,,,17.1,,7.0,,,,,,61.9,,,56.3,9.0,16.0,,,10.3,,6.0,,,,,,0.0,,,3.0,0.0,0.0,,,,7.0,,1139.0,52.0,94.2,355.0,,0.0,0.0,,,,,27.1,102.0,84.0,24.0,3364.0,28.0,2967.0,,,,72.9,275.0,375.0,7.2,,21.9,,,3.21,
Devontez Walker,WR,2001-06-19,North Carolina,ACC,2024,4,2022.0,21.201916495550993,0.36318188672939006,0.0,0.0161620192550199,2022.5,,,,17.05,,6.0,,,,,,61.6,,,43.7,7.0,15.5,,,8.8,,5.0,,,,19.7,,1.0,,,2.5,0.0,0.0,,,,9.0,,810.0,49.5,92.80000000000001,328.5,,0.5,26.0,,,,,12.5,45.5,80.5,21.5,3235.5,25.5,2461.0,,,,87.5,308.5,196.0,3.8,,16.45,,,2.45,
Erick All,TE,2000-09-13,Iowa,Big Ten,2024,4,,,0.2566726871362633,0.0,0.0,2023.0,,,,8.7,,4.0,,,,,,61.8,,,33.3,2.0,6.0,,,16.0,,4.0,,,,,,1.0,,,0.0,0.0,0.0,,,,3.0,,299.0,21.0,94.2,114.0,,0.0,0.0,,,,,56.2,68.0,34.0,9.0,1661.0,11.0,1623.0,,,,0.0,0.0,128.0,6.1,,14.2,,,2.62,
Jaylen Wright,RB,2003-04-01,Tennessee,SEC,2024,4,2022.0,19.419575633127995,0.0116198169791396,0.0,0.28543951585297683,2022.5,,,141.0,,,38.5,,14.0,44.2,422.5,,,,,,,,,944.0,,,0.5,2.5,38.5,570.0,59.3,27.5,2.5,85.5,,,0.0,0.0,,,,0.0,74.5,74.5,12.0,,98.0,164.0,7.0,944.0,,,0.0,0.0,,,13.5,30.0,3700.5,31.5,2628.0,153.0,,,,,,,570.0,,4.05,6.7,0.7050000000000001,53.5
AJ Barner,TE,2002-05-03,Michigan,Big Ten,2024,4,,,0.1318872173246454,0.0,0.0,2022.0,,,,7.4,,3.0,,,,,,57.1,,,46.2,6.0,13.0,,,3.4,,1.0,,,,,,0.0,,,0.0,0.0,0.0,,,,3.0,,199.0,28.0,85.0,351.0,,0.0,0.0,,,,,49.2,203.0,49.0,16.0,2609.0,15.0,1330.0,,,,7.0,29.0,85.0,3.0,,7.1,,,0.57,
Cade Stover,TE,2000-06-12,Ohio State,Big Ten,2024,4,,,0.1784866077318907,0.0,0.0,2023.0,,,,8.2,,8.0,,,,,,80.4,,,60.0,6.0,10.0,,,0.0,,0.0,,,,126.7,,1.0,,,1.0,0.0,0.0,,,,5.0,,576.0,41.0,84.7,282.0,,0.0,0.0,,,,,44.1,147.0,51.0,26.0,3498.0,20.0,1805.0,,,,8.1,27.0,284.0,6.9,,14.0,,,2.04,
Bucky Irving,RB,2002-08-19,Oregon,Pac-12,2024,4,2021.0,19.0362765229295,0.0629241196169635,0.0,0.3950832365466512,2023.0,,,186.0,,,66.0,,18.0,39.4,470.0,,,,,,,,,1192.0,,,3.0,19.0,66.0,743.0,,34.0,1.0,113.0,,,0.0,0.0,,,,2.0,395.0,413.0,55.0,,330.0,213.0,11.0,1180.0,,,0.0,0.0,,,61.0,49.0,4857.0,33.0,2583.0,241.0,,,,,,,743.0,,3.99,6.4,1.2,68.0
